Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,1,1,0,100.0%,1-1,50.0%,12-10,54.5%,0-1,0.0%,0,,,,,,,,,,,,
2025,12,4,8,33.3%,9-15,37.5%,116-131,47.0%,3-2,60.0%,11,80.3%,8.1%,10.4%,3.8%,62.2%,74.0%,47.0%,63.8%,28.6%,46.4%,0.79,QF (Stuttgart)
2024,2,1,1,50.0%,2-2,50.0%,23-22,51.1%,0-1,0.0%,2,86.4%,18.2%,6.1%,2.0%,69.4%,71.6%,48.9%,64.6%,35.0%,50.0%,0.99,R16 (Almaty)
Career,15,6,9,40.0%,12-18,40.0%,151-163,48.1%,3-4,42.9%,13,81.3%,9.7%,9.7%,3.5%,63.4%,73.6%,47.3%,63.9%,29.6%,47.0%,0.82,
