Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,7,3,4,42.9%,6-7,46.2%,70-64,52.2%,0-3,0.0%,5,83.0%,9.1%,8.0%,1.4%,70.6%,69.2%,47.6%,62.9%,28.3%,45.9%,0.76
Clay,4,1,3,25.0%,2-6,25.0%,35-50,41.2%,2-0,100.0%,4,72.5%,9.3%,9.4%,5.8%,60.1%,71.1%,44.5%,60.5%,29.5%,45.4%,0.75
Grass,4,2,2,50.0%,4-5,44.4%,46-49,48.4%,1-1,50.0%,4,87.0%,10.6%,12.1%,3.9%,57.7%,82.7%,49.6%,68.7%,31.3%,49.7%,1.00
Other Tours,10,4,6,40.0%,8-13,38.1%,104-121,46.2%,3-2,60.0%,10,81.5%,11.6%,9.8%,4.3%,61.1%,75.6%,47.4%,64.6%,31.4%,48.1%,0.89
Best of 5,3,0,3,0.0%,1-3,25.0%,13-15,46.4%,0-0,-,3,80.6%,3.0%,9.4%,1.0%,71.4%,67.6%,46.6%,61.6%,23.3%,42.9%,0.61
Best of 3,12,6,6,50.0%,11-15,42.3%,138-148,48.3%,3-4,42.9%,10,81.5%,11.6%,9.8%,4.3%,61.1%,75.6%,47.4%,64.6%,31.4%,48.1%,0.89
Quarter-finals,1,0,1,0.0%,0-2,0.0%,9-13,40.9%,0-1,0.0%,1,80.0%,9.1%,9.1%,5.2%,50.6%,76.9%,44.7%,61.0%,18.3%,42.3%,0.47
vs Righties,14,6,8,42.9%,12-16,42.9%,143-151,48.6%,3-4,42.9%,12,81.4%,10.4%,9.6%,3.5%,64.0%,72.8%,47.4%,63.6%,29.9%,47.0%,0.82
vs Lefties,1,0,1,0.0%,0-2,0.0%,8-12,40.0%,0-0,-,1,80.0%,0.0%,11.5%,3.8%,53.8%,89.3%,45.8%,69.2%,25.9%,46.4%,0.84
