Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2023 Sofia R16,W vs Purcell,22.6%,23.7%,59.7%,24.4%,32.8%,34.5%,61.5%,35.7%,39.3%,33.3%,0.0%,5.7%,5.7%,57.6%,-79
2022 Vilnius CH F,L vs Bellucci,21.2%,31.8%,61.0%,25.3%,38.5%,56.4%,70.8%,47.4%,50.0%,57.1%,-,7.9%,13.2%,54.3%,-46
2019 Antalya R32,L vs Krawietz,29.2%,50.0%,60.6%,42.3%,35.3%,61.8%,68.2%,53.8%,44.4%,25.0%,-,15.4%,23.1%,45.5%,29
2019 Gwangju CH R64,W vs King,27.9%,42.6%,57.4%,36.8%,34.2%,50.0%,52.0%,50.0%,36.8%,42.1%,25.0%,21.4%,35.7%,63.6%,22
Career (4 matches),,24.5%,34.7%,59.7%,30.4%,34.9%,48.5%,62.7%,45.3%,42.2%,39.5%,16.7%,11.4%,17.5%,56.4%,-4
