Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2023 Sofia R16,W vs Purcell,67% (14/21),50% (2/4),2/6,1/2,75% (3/4),1/2,0/0,- (0/0),- (0/0)
2022 Vilnius CH F,L vs Bellucci,58% (11/19),27% (3/11),1/4,0/1,40% (2/5),2/4,1/2,- (0/0),- (0/0)
2021 US Open R128,L vs Molcan,50% (10/20),25% (1/4),1/3,0/0,65% (11/17),7/10,2/3,- (0/0),- (0/0)
2019 Antalya R32,L vs Krawietz,80% (8/10),- (0/0),0/0,0/0,33% (1/3),0/2,0/1,- (0/0),- (0/0)
2019 Fergana CH QF,W vs Vukic,59% (10/17),67% (2/3),2/3,1/2,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 Surbiton CH R64,W vs Saville,77% (10/13),100% (2/2),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 Gwangju CH R64,W vs King,69% (9/13),36% (4/11),2/2,1/1,88% (7/8),4/4,0/0,- (0/0),- (0/0)
2019 Busan CH R16,L vs Ito,73% (11/15),36% (4/11),1/2,0/0,45% (5/11),0/2,0/1,86% (6/7),29% (2/7)
2019 Busan CH R32,W vs Ramanathan,80% (8/10),50% (4/8),2/3,1/1,86% (6/7),0/0,0/0,100% (3/3),100% (4/4)
2019 Busan CH R64,W vs Nam,53% (8/15),67% (4/6),2/2,1/1,70% (7/10),0/0,0/0,100% (4/4),60% (3/5)
2019 Seoul CH R64,L vs Uchiyama,53% (9/17),60% (3/5),1/1,0/0,73% (8/11),3/5,3/4,- (0/0),- (0/0)
2019 Taipei CH R32,L vs Sugita,58% (7/12),25% (1/4),0/0,0/0,20% (1/5),0/2,0/1,- (0/0),- (0/0)
2019 Taipei CH R64,W vs Mukund,91% (10/11),50% (2/4),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 St. Brieuc CH R32,L vs Moutet,50% (4/8),29% (5/17),1/4,0/0,38% (5/13),3/5,2/3,- (0/0),- (0/0)
2019 St. Brieuc CH R64,W vs Artunedo Martinavarro,77% (10/13),29% (2/7),2/2,1/1,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2019 Lille CH R64,L vs Roumane,63% (5/8),- (0/0),0/0,0/0,25% (1/4),0/2,0/1,- (0/0),- (0/0)
2019 Pau CH R64,L vs Miedler,67% (6/9),8% (1/13),0/0,0/0,25% (1/4),0/2,0/1,- (0/0),- (0/0)
2019 Bergamo CH R32,L vs Napolitano,63% (5/8),67% (2/3),0/0,0/0,69% (9/13),2/4,2/3,- (0/0),- (0/0)
2019 Bergamo CH R64,W vs Barranco Cosano,76% (13/17),75% (3/4),2/3,1/2,83% (5/6),1/2,0/0,- (0/0),- (0/0)
2019 Cherbourg CH R64,L vs Brancaccio,67% (4/6),40% (2/5),0/0,0/0,38% (3/8),0/2,0/1,- (0/0),- (0/0)
2023 (1 matches),,66.7%,50.0%,33.3%,50.0%,75.0%,50.0%,-,-,-
2022 (1 matches),,57.9%,27.3%,25.0%,0.0%,40.0%,50.0%,50.0%,-,-
2021 (1 matches),,50.0%,25.0%,33.3%,-,64.7%,70.0%,66.7%,-,-
2019 (19 matches),,64.7%,41.8%,71.4%,72.7%,58.0%,39.5%,45.0%,76.0%,37.0%
2018 (12 matches),,58.0%,40.0%,60.0%,50.0%,51.3%,37.9%,10.0%,57.1%,44.4%
Career (58 matches),,58.8%,37.1%,54.1%,58.1%,54.1%,42.2%,39.4%,57.4%,41.3%
