Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,2,1,1,50.0%,3-2,60.0%,29-26,52.7%,1-1,50.0%,2,92.3%,14.8%,11.0%,0.6%,70.8%,78.9%,60.0%,73.4%,33.5%,52.3%,1.26,R16 (Chisinau)
2024,11,2,9,18.2%,8-19,29.6%,106-147,41.9%,2-2,50.0%,11,65.9%,17.1%,7.3%,3.4%,53.4%,68.7%,44.2%,57.3%,36.0%,46.7%,0.84,R16 (2x)
2023,35,17,18,48.6%,37-45,45.1%,392-417,48.5%,8-8,50.0%,35,74.8%,22.0%,6.2%,4.0%,56.8%,71.9%,49.6%,62.3%,36.7%,49.5%,0.97,F (Lugano)
2022,16,9,7,56.3%,20-18,52.6%,199-186,51.7%,3-5,37.5%,16,79.1%,25.3%,7.5%,4.2%,58.2%,73.5%,48.5%,63.1%,37.8%,50.4%,1.02,F (Vilnius)
2021,54,32,22,59.3%,71-57,55.5%,658-632,51.0%,17-10,63.0%,54,78.1%,23.1%,5.4%,3.4%,59.1%,70.3%,52.0%,62.8%,38.3%,50.6%,1.03,F (2x)
2020,17,11,6,64.7%,24-17,58.5%,209-192,52.1%,4-2,66.7%,17,80.0%,24.1%,11.2%,3.5%,61.2%,71.8%,49.5%,63.2%,38.4%,50.7%,1.04,W (Quimper)
2019,49,26,23,53.1%,62-53,53.9%,568-531,51.7%,9-8,52.9%,49,79.3%,23.9%,8.5%,2.5%,61.1%,71.0%,53.5%,64.2%,37.5%,50.9%,1.05,SF (Fergana)
2018,40,19,21,47.5%,42-49,46.2%,425-464,47.8%,9-6,60.0%,39,74.5%,21.2%,8.2%,3.9%,55.5%,71.5%,50.0%,62.0%,37.0%,49.3%,0.97,SF (2x)
2017,21,10,11,47.6%,22-25,46.8%,222-243,47.7%,5-5,50.0%,21,75.3%,20.2%,6.9%,4.6%,53.2%,70.4%,49.4%,60.6%,36.1%,48.4%,0.91,F (Karshi)
2016,12,5,7,41.7%,10-16,38.5%,109-122,47.2%,0-2,0.0%,12,67.0%,29.3%,5.7%,3.1%,58.0%,66.3%,46.6%,58.0%,40.3%,48.8%,0.96,F (Izmir)
2015,7,2,5,28.6%,5-10,33.3%,54-81,40.0%,2-0,100.0%,7,60.6%,17.9%,6.9%,3.5%,59.2%,63.4%,47.5%,56.9%,35.4%,46.4%,0.82,R16 (2x)
2014,5,2,3,40.0%,3-7,30.0%,41-56,42.3%,1-1,50.0%,5,66.0%,20.4%,4.2%,3.9%,56.8%,61.3%,49.7%,56.3%,36.4%,46.8%,0.83,R16 (2x)
2013,2,0,2,0.0%,0-4,0.0%,11-24,31.4%,0-0,-,2,52.9%,11.1%,1.8%,8.0%,51.3%,53.4%,49.1%,51.3%,26.6%,40.1%,0.55,R32 (2x)
Career,271,136,135,50.2%,307-322,48.8%,3023-3121,49.2%,61-50,55.0%,270,75.8%,22.5%,7.2%,3.5%,58.0%,70.6%,50.4%,62.1%,37.3%,49.7%,0.99,
