Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2023 Sofia R16,W vs Purcell,1.23,1.17,62.5,2.4,16.7%,75.0%,6.7%,62.2%,31.6%,27.8%
2022 Vilnius CH F,L vs Bellucci,0.79,0.87,77.5,26.5,2.2%,66.7%,10.0%,60.0%,31.4%,50.0%
2021 US Open R128,L vs Molcan,1.04,0.53,24.1,3.2,14.0%,49.1%,5.5%,60.0%,29.2%,16.7%
2019 Antalya R32,L vs Krawietz,0.64,0.50,34.2,2.2,-,74.1%,-,66.7%,20.7%,25.0%
2019 Fergana CH QF,W vs Vukic,1.43,1.86,36.0,2.0,-,84.4%,-,57.1%,40.0%,33.3%
2019 Surbiton CH R64,W vs Saville,1.47,2.06,38.7,2.1,-,76.7%,-,78.3%,33.3%,30.0%
2019 Gwangju CH R64,W vs King,0.94,1.35,56.5,3.7,5.4%,64.9%,6.5%,71.0%,47.6%,45.0%
2019 Busan CH R16,L vs Ito,0.91,0.88,75.9,3.1,14.0%,54.4%,7.7%,61.5%,34.8%,47.5%
2019 Busan CH R32,W vs Ramanathan,0.91,1.56,53.5,2.0,12.9%,71.0%,3.6%,71.4%,48.4%,50.0%
2019 Busan CH R64,W vs Nam,1.17,1.27,63.0,2.5,2.3%,68.2%,0.0%,52.4%,36.6%,50.0%
2019 Seoul CH R64,L vs Uchiyama,0.84,0.75,51.7,2.0,0.0%,62.2%,7.3%,56.1%,40.5%,32.4%
2019 Taipei CH R32,L vs Sugita,0.92,0.65,46.2,3.5,8.6%,60.0%,15.6%,56.3%,37.5%,20.7%
2019 Taipei CH R64,W vs Mukund,1.48,3.32,28.9,2.0,20.0%,88.0%,9.1%,81.8%,29.6%,37.5%
2019 St. Brieuc CH R32,L vs Moutet,1.02,0.80,60.3,2.7,7.0%,48.8%,0.0%,35.9%,57.1%,31.9%
2019 St. Brieuc CH R64,W vs Artunedo Martinavarro,1.29,1.69,48.0,2.4,6.5%,77.4%,11.1%,70.4%,26.7%,41.4%
2019 Lille CH R64,L vs Roumane,0.73,0.46,34.1,2.1,4.0%,56.0%,4.5%,59.1%,10.7%,45.8%
2019 Pau CH R64,L vs Miedler,0.74,0.70,54.7,2.6,11.1%,51.9%,8.3%,70.8%,47.2%,26.5%
2019 Bergamo CH R32,L vs Napolitano,0.91,0.70,50.5,2.6,12.1%,48.5%,6.7%,60.0%,33.3%,38.5%
2019 Bergamo CH R64,W vs Barranco Cosano,1.05,1.30,71.8,4.6,11.1%,73.3%,24.4%,65.9%,29.6%,46.8%
2019 Cherbourg CH R64,L vs Brancaccio,0.69,0.50,29.6,2.2,0.0%,46.4%,8.0%,52.0%,45.2%,28.6%
2023 (1 matches),,1.23,1.17,62.5,2.4,16.7%,75.0%,6.7%,62.2%,31.6%,27.8%
2022 (1 matches),,0.79,0.87,77.5,26.5,2.2%,66.7%,10.0%,60.0%,31.4%,50.0%
2021 (1 matches),,1.04,0.53,24.1,3.2,14.0%,49.1%,5.5%,60.0%,29.2%,16.7%
2019 (19 matches),,1.00,0.98,54.8,2.5,6.6%,64.3%,6.8%,60.6%,37.0%,36.9%
2018 (12 matches),,0.98,0.80,50.0,2.4,5.2%,55.4%,4.5%,60.1%,34.8%,33.7%
Career (58 matches),,0.99,0.86,51.8,2.5,6.2%,59.3%,5.7%,58.8%,35.1%,35.6%
