Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,226,119,107,52.7%,268-261,50.7%,2575-2598,49.8%,55-40,57.9%,225,77.2%,22.2%,8.0%,3.4%,58.3%,71.5%,50.6%,62.8%,37.2%,50.0%,1.00
Clay,42,16,26,38.1%,37-57,39.4%,427-491,46.5%,6-9,40.0%,42,68.4%,25.0%,3.0%,4.1%,55.8%,65.3%,49.1%,58.1%,38.5%,48.5%,0.92
Grass,3,1,2,33.3%,2-4,33.3%,21-32,39.6%,0-1,0.0%,3,73.1%,7.7%,8.3%,1.3%,66.9%,67.6%,50.0%,61.8%,26.7%,44.6%,0.70
Finals,7,1,6,14.3%,4-12,25.0%,75-95,44.1%,2-3,40.0%,7,77.8%,11.9%,7.8%,3.5%,57.1%,73.1%,48.6%,62.6%,32.8%,48.1%,0.88
Semi-finals,16,7,9,43.8%,18-22,45.0%,200-216,48.1%,7-7,50.0%,15,79.2%,16.5%,8.6%,2.3%,62.2%,73.5%,47.5%,63.7%,35.4%,49.4%,0.97
Quarter-finals,29,16,13,55.2%,36-34,51.4%,346-343,50.2%,7-4,63.6%,29,79.1%,20.9%,7.0%,2.6%,56.7%,72.5%,50.5%,63.0%,36.6%,49.9%,0.99
vs Righties,227,112,115,49.3%,253-274,48.0%,2507-2633,48.8%,53-41,56.4%,226,75.4%,22.0%,7.2%,3.4%,57.8%,70.7%,50.0%,61.9%,37.1%,49.5%,0.97
vs Lefties,23,7,16,30.4%,19-37,33.9%,264-302,46.6%,4-7,36.4%,23,72.6%,21.2%,6.4%,4.7%,57.7%,68.6%,49.2%,60.4%,36.7%,48.5%,0.93
