Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2023 Sofia R16,W vs Purcell,32,24,1.3,19.2%,14.4%,21,24,0.9,14.8%,16.9%,9.9%,4.9%,1.0,18.6%,18.6%
2022 Vilnius CH F,L vs Bellucci,31,30,1.0,16.8%,16.3%,26,22,1.2,16.5%,13.9%,12.0%,4.4%,0.7,13.0%,17.9%
2021 US Open R128,L vs Molcan,29,56,0.5,14.4%,27.7%,18,52,0.3,10.1%,29.2%,7.3%,2.8%,1.7,19.3%,11.4%
2019 Antalya R32,L vs Krawietz,19,6,3.2,18.8%,5.9%,15,5,3.0,16.7%,5.6%,13.3%,3.3%,2.6,25.7%,9.9%
2019 Gwangju CH R64,W vs King,25,20,1.3,16.7%,13.3%,21,18,1.2,16.2%,13.8%,9.2%,6.9%,1.0,18.7%,19.3%
Career (5 matches),,136,136,1.0,16.9%,16.9%,101,121,0.8,14.5%,17.3%,10.0%,4.4%,1.2,18.4%,15.7%
