Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2023 Sofia R16,W vs Purcell,63.5%,42.6%,0.0%,0/0,2.29,19.4%,54.3%,36.0%,0.0%,2.21,35.9%,84.6%,50.0%,0.0%,2.39,0.0%
2022 Vilnius CH F,L vs Bellucci,71.7%,46.5%,0.0%,0/0,-,25.4%,69.0%,45.0%,0.0%,-,41.7%,91.2%,48.4%,0.0%,-,14.3%
2019 Antalya R32,L vs Krawietz,64.2%,29.4%,1.9%,0/1,1.94,36.4%,58.8%,10.0%,2.9%,1.93,54.5%,82.4%,57.1%,0.0%,1.95,0.0%
2019 Gwangju CH R64,W vs King,68.3%,57.1%,1.2%,1/0,1.98,21.3%,67.9%,42.1%,1.8%,1.83,36.0%,90.0%,88.9%,0.0%,2.14,4.5%
Career (4 matches),,67.5%,45.7%,0.6%,50.0%,2.12,24.2%,63.4%,36.6%,1.0%,2.03,40.9%,87.6%,58.8%,0.0%,2.23,5.9%
