Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2020,2,1,1,50.0%,2-2,50.0%,17-19,47.2%,0-0,-,0,,,,,,,,,,,,R16 (W25 Sunderland)
2019,16,7,9,43.8%,15-19,44.1%,154-158,49.4%,1-4,20.0%,0,,,,,,,,,,,,W (W15 Sharm El Sheikh)
2018,13,4,9,30.8%,10-19,34.5%,125-156,44.5%,2-1,66.7%,0,,,,,,,,,,,,QF (Figueira Da Foz $25K)
2017,62,36,26,58.1%,75-64,54.0%,644-600,51.8%,3-3,50.0%,0,,,,,,,,,,,,W (Sharm El Sheikh $15K)
2016,56,40,16,71.4%,84-40,67.7%,651-498,56.7%,6-6,50.0%,0,,,,,,,,,,,,W (4x)
2015,42,27,15,64.3%,56-36,60.9%,445-373,54.4%,2-3,40.0%,0,,,,,,,,,,,,W (2x)
2014,39,19,20,48.7%,42-41,50.6%,379-359,51.4%,3-6,33.3%,0,,,,,,,,,,,,QF (6x)
2013,30,16,14,53.3%,31-32,49.2%,278-298,48.3%,3-3,50.0%,0,,,,,,,,,,,,W (Ratingen 10K)
2012,14,5,9,35.7%,11-20,35.5%,119-147,44.7%,0-0,-,0,,,,,,,,,,,,QF (2x)
2011,17,6,11,35.3%,18-24,42.9%,181-212,46.1%,4-2,66.7%,0,,,,,,,,,,,,QF (Westende Middlekerke 10K)
2010,7,2,5,28.6%,7-10,41.2%,72-86,45.6%,1-0,100.0%,0,,,,,,,,,,,,R16 (2x)
Career,298,163,135,54.7%,351-307,53.3%,3065-2906,51.3%,25-28,47.2%,0,,,,,,,,,,,,
