Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,5,Hard,6,1,5,16.7%,1,1,0,100.0%,2019,2026,Q2,6,0.76,1.6%,5.3%,69.5%,55.7%,29.3%,47.6%,39.6%,42.1%,28.3%
Roland Garros,4,Clay,9,5,4,55.6%,1,1,0,100.0%,2019,2022,R128,9,1.00,1.2%,2.5%,79.0%,54.7%,45.3%,52.7%,47.2%,59.4%,46.4%
Wimbledon,3,Grass,5,2,3,40.0%,2,2,0,100.0%,2019,2022,R128,5,0.85,2.7%,3.9%,71.0%,62.9%,40.2%,56.3%,37.4%,58.3%,40.9%
US Open,5,Hard,7,2,5,28.6%,2,0,2,0.0%,2018,2025,Q2,7,0.87,2.9%,2.2%,70.3%,54.7%,41.4%,50.7%,43.1%,49.3%,36.2%
Fed Cup,9,,23,10,13,43.5%,4,1,3,25.0%,2008,2020,,14,1.01,1.2%,2.5%,67.6%,57.0%,47.6%,54.0%,46.7%,56.0%,48.9%
Miami,2,Hard,4,2,2,50.0%,2,1,1,50.0%,2022,2026,R128,4,0.93,1.4%,2.5%,72.8%,57.7%,41.2%,53.2%,43.4%,54.2%,60.6%
Valencia 125,2,Clay,5,2,3,40.0%,2,2,0,100.0%,2022,2025,R16,5,0.94,1.0%,3.0%,75.9%,55.1%,46.9%,53.1%,44.2%,50.0%,43.8%
Montevideo 125,2,Clay,3,1,2,33.3%,0,0,0,-,2022,2023,R16,3,0.98,0.5%,1.9%,75.5%,55.6%,50.0%,54.2%,44.7%,40.9%,40.0%
Buenos Aires 125,2,Clay,2,0,2,0.0%,0,0,0,-,2022,2023,R32,2,0.69,1.8%,1.8%,77.9%,48.9%,32.0%,45.1%,37.9%,38.9%,80.0%
Colina 125,2,Clay,3,1,2,33.3%,0,0,0,-,2022,2023,R16,3,0.98,0.5%,4.0%,78.8%,57.1%,31.0%,51.5%,47.3%,62.9%,52.4%
Prague,3,Hard,4,1,3,25.0%,0,0,0,-,2019,2022,R32,4,0.86,1.3%,2.2%,69.5%,57.3%,40.6%,52.2%,41.3%,54.1%,45.5%
