Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,1,0,1,0.0%,1-2,33.3%,9-15,37.5%,0-0,-,1,41.7%,33.3%,1.3%,2.7%,78.7%,42.4%,50.0%,44.0%,41.9%,43.0%,0.75,R32 (WTA Charleston)
2025,1,0,1,0.0%,1-2,33.3%,15-16,48.4%,0-1,0.0%,1,40.0%,60.0%,0.0%,3.4%,64.1%,49.3%,42.9%,47.0%,50.8%,48.9%,0.96,R32 (W50+H Leipzig)
2023,6,4,2,66.7%,8-6,57.1%,72-56,56.3%,0-1,0.0%,0,,,,,,,,,,,,
2022,6,1,5,16.7%,3-10,23.1%,40-67,37.4%,0-0,-,6,43.4%,31.5%,0.5%,4.0%,69.4%,51.9%,36.8%,47.3%,42.1%,44.9%,0.80,R16 (Bogota)
2021,7,2,5,28.6%,5-11,31.3%,69-87,44.2%,2-3,40.0%,7,50.7%,38.2%,2.3%,3.4%,76.2%,54.6%,35.7%,50.1%,45.9%,47.9%,0.92,QF (Gdynia)
2020,4,3,1,75.0%,6-3,66.7%,46-29,61.3%,0-0,-,4,86.8%,35.1%,2.6%,3.1%,67.0%,71.7%,57.3%,67.0%,43.9%,55.4%,1.33,
2019,5,1,4,20.0%,2-9,18.2%,43-64,40.2%,0-1,0.0%,5,41.5%,41.5%,1.3%,4.1%,60.6%,49.2%,43.2%,46.8%,46.4%,46.6%,0.87,
2018,3,0,3,0.0%,2-6,25.0%,35-42,45.5%,0-1,0.0%,3,54.1%,35.9%,0.7%,2.6%,63.5%,60.5%,37.4%,52.0%,44.0%,48.1%,0.92,
2017,3,2,1,66.7%,5-3,62.5%,43-40,51.8%,0-0,-,3,54.8%,48.8%,0.0%,0.7%,78.4%,51.4%,58.3%,52.9%,49.8%,51.3%,1.06,
2016,3,2,1,66.7%,4-3,57.1%,30-28,51.7%,0-0,-,0,,,,,,,,,,,,
2015,1,0,1,0.0%,1-2,33.3%,7-14,33.3%,0-0,-,0,,,,,,,,,,,,
2014,2,2,0,100.0%,4-0,100.0%,26-15,63.4%,0-0,-,0,,,,,,,,,,,,
2012,1,0,1,0.0%,0-2,0.0%,2-12,14.3%,0-0,-,1,-,-,1.9%,11.1%,51.9%,53.6%,26.9%,40.7%,34.9%,38.1%,0.59,R32 (Baku)
2011,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,0,,,,,,,,,,,,
2008,2,0,2,0.0%,2-4,33.3%,26-36,41.9%,1-1,50.0%,0,,,,,,,,,,,,
Career,46,17,29,37.0%,44-65,40.4%,467-533,46.7%,3-8,27.3%,31,52.3%,39.1%,1.3%,3.3%,69.2%,54.5%,42.4%,50.7%,45.4%,48.1%,0.92,
