Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,12,6,6,50.0%,15-13,53.6%,128-130,49.6%,2-1,66.7%,12,55.0%,43.1%,1.1%,2.2%,77.5%,54.2%,42.1%,51.5%,46.2%,48.8%,0.95,QF (2x)
2025,61,36,25,59.0%,82-61,57.3%,688-605,53.2%,9-4,69.2%,60,58.5%,47.7%,0.9%,1.8%,80.2%,55.4%,45.8%,53.5%,49.4%,51.4%,1.06,F (2x)
2024,38,17,21,44.7%,42-47,47.2%,394-418,48.5%,1-4,20.0%,5,58.6%,44.1%,1.1%,0.8%,79.1%,56.1%,41.0%,52.9%,47.6%,50.1%,1.01,SF (2x)
2023,49,24,25,49.0%,58-53,52.3%,518-472,52.3%,1-9,10.0%,5,53.3%,39.1%,0.7%,2.0%,77.8%,52.9%,44.1%,51.0%,46.4%,48.8%,0.95,W (W25 Kachreti)
2022,29,13,16,44.8%,34-33,50.7%,323-318,50.4%,4-2,66.7%,11,56.9%,31.9%,0.6%,2.8%,74.0%,55.9%,42.3%,52.3%,42.4%,47.3%,0.89,F (2x)
2021,38,21,17,55.3%,47-39,54.7%,409-387,51.4%,7-4,63.6%,8,58.0%,42.5%,0.6%,3.0%,76.1%,56.4%,47.2%,54.2%,46.8%,50.4%,1.02,W (W60 Grodzisk Mazowiecki)
2020,17,7,10,41.2%,20-21,48.8%,188-192,49.5%,3-1,75.0%,1,61.5%,23.1%,0.0%,0.0%,60.0%,60.4%,53.1%,57.5%,41.2%,49.1%,0.97,SF (W25 Canberra (Bendigo))
2019,42,25,17,59.5%,54-41,56.8%,466-420,52.6%,4-4,50.0%,6,55.4%,36.2%,1.1%,5.4%,65.1%,62.8%,34.4%,52.9%,43.9%,48.4%,0.93,W (W25 Frydek Mistek)
2018,55,36,19,65.5%,78-47,62.4%,622-506,55.1%,8-3,72.7%,3,60.0%,23.1%,4.2%,1.2%,68.5%,61.1%,36.5%,53.3%,36.1%,44.7%,0.77,W (3x)
2017,56,39,17,69.6%,86-40,68.3%,656-442,59.7%,3-7,30.0%,0,,,,,,,,,,,,W (4x)
2016,47,27,20,57.4%,58-43,57.4%,480-438,52.3%,5-3,62.5%,0,,,,,,,,,,,,W (Antalya $10K)
2015,68,43,25,63.2%,97-56,63.4%,771-585,56.9%,4-5,44.4%,0,,,,,,,,,,,,W (2x)
2014,69,38,31,55.1%,85-66,56.3%,712-598,54.4%,2-6,25.0%,0,,,,,,,,,,,,F (2x)
2013,45,29,16,64.4%,64-34,65.3%,494-367,57.4%,2-2,50.0%,0,,,,,,,,,,,,W (Antalya 10K)
2012,27,14,13,51.9%,36-33,52.2%,314-307,50.6%,1-3,25.0%,0,,,,,,,,,,,,W (Rotterdam 10K)
2011,59,35,24,59.3%,78-56,58.2%,647-527,55.1%,5-6,45.5%,0,,,,,,,,,,,,W (2x)
2010,20,7,13,35.0%,22-31,41.5%,236-250,48.6%,1-5,16.7%,0,,,,,,,,,,,,F (Ain Elsokhna Suiz 10K)
2009,24,9,15,37.5%,22-34,39.3%,240-281,46.1%,2-4,33.3%,0,,,,,,,,,,,,SF (Mallorca 10K)
2008,24,16,8,66.7%,36-22,62.1%,292-248,54.1%,4-4,50.0%,0,,,,,,,,,,,,F (2x)
2007,8,4,4,50.0%,8-9,47.1%,74-77,49.0%,1-1,50.0%,0,,,,,,,,,,,,QF (Batumi 25K)
2006,10,7,3,70.0%,14-7,66.7%,104-89,53.9%,2-0,100.0%,0,,,,,,,,,,,,F (Tbilisi 10K)
Career,798,453,345,56.8%,1036-786,56.9%,8756-7657,53.3%,71-78,47.7%,111,57.6%,43.2%,0.9%,2.2%,77.6%,55.8%,43.7%,53.1%,47.2%,50.1%,1.01,
