Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
8,Irina Bara [ROU],1,7,12.5%,1,0,1,0.0%,2015,2025,3,0.96,0.0%,2.0%,79.6%,53.3%,49.0%,52.4%,45.6%,51.5%,37.1%
8,Sofia Kvatsabaia [GEO],3,5,37.5%,0,0,0,-,2008,2016,0,,,,,,,,,,
6,Anna Bondar [HUN],4,2,66.7%,4,3,1,75.0%,2015,2021,2,1.05,1.5%,3.6%,73.2%,64.8%,42.3%,58.8%,43.3%,52.6%,75.0%
5,Arantxa Rus [NED],2,3,40.0%,2,2,0,100.0%,2019,2026,4,0.80,1.0%,2.9%,74.0%,46.5%,40.7%,45.0%,43.8%,49.1%,46.9%
5,Anhelina Kalinina [UKR],0,5,0.0%,0,0,0,-,2021,2026,4,0.81,0.7%,1.7%,75.8%,48.4%,31.4%,44.3%,45.1%,47.2%,43.9%
5,Kristina Kucova [SVK],1,4,20.0%,4,2,2,50.0%,2010,2021,1,0.94,1.4%,2.8%,82.3%,50.9%,32.0%,47.5%,49.4%,55.0%,39.1%
5,Cagla Buyukakcay [TUR],1,4,20.0%,0,0,0,-,2008,2021,0,,,,,,,,,,
4,Julia Grabher [AUT],2,2,50.0%,0,0,0,-,2016,2025,2,0.93,0.8%,0.8%,78.1%,48.0%,46.4%,47.7%,48.6%,54.2%,56.3%
4,Lesley Pattinama Kerkhove [NED],3,1,75.0%,2,1,1,50.0%,2012,2024,1,1.00,1.1%,7.4%,62.1%,55.9%,44.4%,51.6%,48.4%,64.3%,87.5%
4,Gergana Topalova [BUL],0,4,0.0%,0,0,0,-,2023,2024,0,,,,,,,,,,
4,Leonie Kung [SUI],2,2,50.0%,2,0,2,0.0%,2018,2024,1,1.00,1.5%,3.0%,77.3%,54.9%,46.7%,53.0%,46.9%,16.7%,35.3%
4,Nina Stojanovic [SRB],0,4,0.0%,0,0,0,-,2016,2022,1,0.71,0.0%,1.7%,74.1%,48.8%,40.0%,46.6%,37.9%,37.5%,50.0%
4,Xiaodi You [CHN],3,1,75.0%,1,0,1,0.0%,2019,2021,2,1.20,0.0%,2.5%,80.2%,52.6%,58.3%,53.7%,55.6%,57.9%,52.0%
4,Laura Siegemund [GER],1,3,25.0%,0,0,0,-,2012,2018,0,,,,,,,,,,
4,Olga Ianchuk [UKR],0,4,0.0%,1,0,1,0.0%,2011,2017,0,,,,,,,,,,
