Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),164,446,216,1540,232,1477,186,1502,,,104,745,,
2025,179,390,246,1508,271,1430,211,1475,,,111,724
2024,393,152,342,1386,371,1313,283,1381,,,305,248
2023,331,200,288,1385,327,1293,246,1385,,,,
2022,222,290,282,1399,306,1313,231,1401,180,1400,,
2021,143,530,197,1497,262,1347,161,1499,141,1477,,
2020,217,299,169,1424,168,1359,155,1398,,,115,745
2019,205,291,240,1447,270,1359,210,1433,153,1464,158,491
2018,163,359,,,,,,,,,276,259
2017,360,117,,,,,,,,,330,175
2016,288,160,,,,,,,,,258,234
2015,371,99,,,,,,,,,189,349
2014,329,106,,,,,,,,,271,195
2013,420,98,,,,,,,,,451,114
2012,525,54,,,,,,,,,246,255
2011,389,109,,,,,,,,,439,112
2010,616,39,,,,,,,,,623,49
2009,537,50,,,,,,,,,,
2008,656,20,,,,,,,,,,
2007,807,10,,,,,,,,,,
2006,776,12,,,,,,,,,,
