Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2021 Davis Cup RR,W vs Marozsan,63% (10/16),67% (2/3),2/4,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 Cordenons CH R32,L vs Piros,43% (6/14),67% (2/3),0/0,0/0,58% (7/12),2/4,1/2,- (0/0),- (0/0)
2019 Aix En Provence CH R64,L vs Cornut Chauvinc,50% (6/12),45% (5/11),0/3,0/0,40% (4/10),1/3,1/2,20% (1/5),25% (1/4)
2019 Savannah CH R32,L vs Barrios Vera,50% (7/14),43% (3/7),1/2,0/0,44% (4/9),2/4,0/1,- (0/0),- (0/0)
2019 Tallahassee CH QF,L vs Gomez,50% (8/16),13% (1/8),1/3,0/0,64% (9/14),2/4,2/3,100% (6/6),17% (1/6)
2019 Tallahassee CH R16,W vs Collarini,61% (11/18),57% (4/7),2/4,1/1,33% (1/3),1/2,0/0,- (0/0),- (0/0)
2019 Tallahassee CH R32,W vs Altamirano,83% (10/12),57% (4/7),2/6,1/4,55% (6/11),1/2,1/1,33% (2/6),83% (5/6)
2019 Tunis CH R32,L vs Bemelmans,71% (5/7),33% (2/6),0/0,0/0,38% (3/8),1/3,1/2,- (0/0),- (0/0)
2019 Tunis CH R64,W vs Tseng,89% (8/9),44% (4/9),2/3,1/1,89% (8/9),0/0,0/0,- (0/0),- (0/0)
2019 Barletta CH R32,L vs Safwat,54% (7/13),0% (0/3),0/0,0/0,25% (1/4),0/2,0/1,- (0/0),- (0/0)
2019 Barletta CH R64,W vs Gombos,89% (8/9),36% (4/11),2/2,1/1,0% (0/2),0/0,0/0,83% (5/6),40% (2/5)
2019 Sophia Antipolis CH R64,L vs Safwat,38% (8/21),0% (0/1),0/0,0/0,86% (12/14),3/5,3/4,- (0/0),- (0/0)
2019 Shenzhen CH R64,L vs Ignatik,60% (6/10),- (0/0),0/0,0/0,40% (2/5),0/2,0/1,- (0/0),- (0/0)
2019 Zhuhai CH R64,L vs Hua,61% (11/18),31% (4/13),1/2,0/0,50% (5/10),0/2,0/1,- (0/0),- (0/0)
2019 Pau CH R32,L vs Barrere,48% (12/25),40% (2/5),1/6,0/0,75% (9/12),1/3,0/1,- (0/0),- (0/0)
2019 Pau CH R64,W vs Viola,90% (9/10),60% (3/5),2/4,1/2,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2019 Bergamo CH R64,L vs Brancaccio,63% (10/16),50% (3/6),1/1,0/0,50% (5/10),0/2,0/1,- (0/0),- (0/0)
2019 Budapest CH R64,L vs Durasovic,50% (4/8),0% (0/4),0/0,0/0,0% (0/4),0/2,0/1,- (0/0),- (0/0)
2019 Punta Del Este CH R16,L vs Bagnis,100% (1/1),14% (1/7),0/0,0/0,40% (4/10),3/5,1/2,- (0/0),- (0/0)
2019 Punta Del Este CH R32,W vs Villanueva,48% (11/23),56% (5/9),2/3,1/2,58% (7/12),0/1,0/0,100% (5/5),40% (2/5)
2021 (1 matches),,62.5%,66.7%,50.0%,100.0%,-,-,-,-,-
2019 (24 matches),,57.5%,39.7%,46.8%,57.1%,55.7%,35.2%,38.5%,66.7%,44.1%
2018 (11 matches),,64.9%,44.9%,75.0%,100.0%,61.8%,22.2%,12.5%,68.8%,43.8%
2017 (2 matches),,70.6%,54.5%,100.0%,100.0%,42.9%,33.3%,0.0%,-,-
2016 (3 matches),,47.1%,29.4%,0.0%,-,50.0%,57.1%,50.0%,25.0%,0.0%
Career (41 matches),,59.5%,41.2%,53.5%,70.0%,56.2%,36.0%,34.1%,64.3%,40.7%
