Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2021 Davis Cup RR,W vs Marozsan,1.31,1.89,44.8,2.3,13.8%,82.8%,11.5%,73.1%,20.7%,44.0%
2019 Cordenons CH R32,L vs Piros,0.92,0.74,48.8,3.3,-,50.0%,-,54.1%,37.5%,40.0%
2019 Aix En Provence CH R64,L vs Cornut Chauvinc,0.95,0.83,64.1,3.7,2.3%,44.2%,0.0%,52.5%,53.5%,35.1%
2019 Savannah CH R32,L vs Barrios Vera,0.76,0.75,54.9,4.1,5.1%,59.0%,2.7%,51.4%,41.5%,45.9%
2019 Tallahassee CH QF,L vs Gomez,1.04,0.73,51.1,5.0,10.2%,59.2%,2.2%,54.3%,33.3%,26.7%
2019 Tallahassee CH R16,W vs Collarini,1.16,1.51,41.4,12.1,17.9%,76.9%,8.8%,61.8%,40.0%,38.5%
2019 Tallahassee CH R32,W vs Altamirano,1.31,1.20,89.3,4.6,7.8%,51.0%,8.7%,54.3%,46.8%,39.5%
2019 Tunis CH R32,L vs Bemelmans,0.82,0.64,44.9,2.1,3.0%,54.5%,3.4%,48.3%,44.8%,30.8%
2019 Tunis CH R64,W vs Tseng,1.20,1.46,51.8,2.5,12.1%,60.6%,6.7%,66.7%,43.8%,44.8%
2019 Barletta CH R32,L vs Safwat,0.91,0.57,44.1,2.8,2.9%,52.9%,6.5%,61.3%,26.7%,26.9%
2019 Barletta CH R64,W vs Gombos,0.88,1.50,52.8,2.0,6.7%,76.7%,7.4%,66.7%,51.5%,43.8%
2019 Sophia Antipolis CH R64,L vs Safwat,0.93,0.64,41.8,2.4,0.0%,62.5%,4.3%,53.2%,30.3%,27.6%
2019 Shenzhen CH R64,L vs Ignatik,0.80,0.31,33.0,2.1,16.7%,53.3%,3.6%,64.3%,4.3%,28.6%
2019 Zhuhai CH R64,L vs Hua,0.90,0.87,74.5,4.8,5.7%,58.5%,2.1%,56.3%,35.2%,47.1%
2019 Pau CH R32,L vs Barrere,0.98,0.75,58.5,2.7,14.5%,69.1%,3.8%,53.8%,25.0%,34.1%
2019 Pau CH R64,W vs Viola,1.27,1.56,48.0,2.8,0.0%,60.0%,10.3%,75.9%,36.7%,42.9%
2019 Bergamo CH R64,L vs Brancaccio,0.99,0.84,72.6,3.1,8.5%,53.2%,0.0%,61.4%,32.5%,40.5%
2019 Budapest CH R64,L vs Durasovic,0.82,0.51,40.5,2.2,12.5%,62.5%,8.7%,47.8%,28.0%,28.0%
2019 Punta Del Este CH R16,L vs Bagnis,0.86,0.50,31.6,2.0,4.8%,33.3%,0.0%,38.9%,40.7%,33.3%
2019 Punta Del Este CH R32,W vs Villanueva,1.19,1.13,78.3,3.6,8.2%,54.1%,12.5%,66.1%,35.3%,40.8%
2021 (1 matches),,1.31,1.89,44.8,2.3,13.8%,82.8%,11.5%,73.1%,20.7%,44.0%
2019 (24 matches),,0.99,0.88,56.2,2.9,7.3%,59.4%,5.5%,57.6%,36.9%,37.0%
2018 (11 matches),,1.01,0.90,52.7,2.6,9.1%,60.2%,4.4%,63.1%,34.9%,33.3%
2017 (2 matches),,1.00,0.93,50.8,2.4,1.8%,54.4%,2.0%,58.8%,44.1%,36.4%
2016 (3 matches),,0.82,0.63,44.0,2.6,3.0%,46.5%,1.1%,59.1%,36.1%,36.4%
Career (41 matches),,0.99,0.88,54.0,2.7,7.5%,59.1%,4.9%,59.5%,36.3%,36.1%
