Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,2,Hard,2,0,2,0.0%,0,0,0,-,2022,2023,Q1,2,0.75,10.7%,0.7%,64.4%,72.9%,47.2%,63.8%,27.2%,36.4%,37.5%
Roland Garros,3,Clay,7,4,3,57.1%,2,2,0,100.0%,2018,2022,Q3,5,1.10,8.1%,2.6%,60.8%,75.6%,49.6%,65.4%,37.9%,64.7%,45.5%
Wimbledon,2,Grass,2,0,2,0.0%,0,0,0,-,2018,2022,Q1,1,0.86,3.8%,3.8%,48.7%,60.5%,50.0%,55.1%,38.7%,54.5%,20.0%
US Open,2,Hard,2,0,2,0.0%,1,0,1,0.0%,2018,2022,Q1,2,1.14,5.6%,5.0%,55.0%,68.2%,55.6%,62.5%,42.6%,61.5%,35.0%
Davis Cup,1,,1,1,0,100.0%,0,0,0,-,2021,2021,,1,1.44,12.7%,5.5%,69.1%,94.7%,41.2%,78.2%,31.5%,0,66.7%
Umag,10,Clay,12,2,10,16.7%,0,0,0,-,2013,2024,R16,12,0.81,6.3%,5.5%,57.6%,69.1%,41.1%,57.2%,34.5%,54.5%,32.7%
Geneva,2,Clay,4,2,2,50.0%,3,2,1,66.7%,2018,2023,R32,4,0.93,4.7%,2.6%,61.6%,74.3%,51.9%,65.7%,31.8%,68.4%,19.0%
