Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,1,0,1,0.0%,0-2,0.0%,9-13,40.9%,0-0,-,1,63.6%,18.2%,8.3%,1.7%,60.0%,69.4%,54.2%,63.3%,33.3%,48.3%,0.91,R32 (Sofia 2)
2024,9,3,6,33.3%,10-13,43.5%,96-105,47.8%,1-1,50.0%,9,72.0%,23.2%,4.1%,2.0%,61.6%,65.8%,48.4%,59.1%,35.3%,48.0%,0.86,QF (Zadar)
2023,45,19,26,42.2%,40-60,40.0%,470-507,48.1%,7-7,50.0%,45,74.5%,21.9%,7.2%,2.1%,62.8%,70.3%,48.3%,62.1%,36.8%,49.5%,0.97,F (Szekesfehervar)
2022,53,26,27,49.1%,58-63,47.9%,607-600,50.3%,8-15,34.8%,50,79.7%,21.0%,7.1%,3.0%,59.4%,71.2%,51.1%,63.0%,35.9%,49.8%,0.97,F (Oeiras 1)
2021,48,21,27,43.8%,50-60,45.5%,523-541,49.2%,8-8,50.0%,48,77.0%,21.1%,7.0%,2.9%,61.0%,71.8%,49.0%,62.9%,37.6%,50.1%,1.02,F (2x)
2020,16,7,9,43.8%,14-20,41.2%,183-183,50.0%,4-7,36.4%,16,85.0%,16.2%,10.0%,3.0%,61.2%,73.9%,53.2%,65.8%,34.3%,50.3%,1.00,R16 (2x)
2019,50,20,30,40.0%,52-68,43.3%,545-597,47.7%,9-6,60.0%,50,71.5%,23.2%,6.3%,3.5%,59.9%,67.1%,49.2%,59.9%,37.7%,49.0%,0.94,QF (2x)
2018,36,16,20,44.4%,35-40,46.7%,353-374,48.6%,6-3,66.7%,34,73.5%,23.3%,7.0%,5.7%,55.0%,71.7%,47.7%,60.9%,37.3%,49.1%,0.95,F (Ostrava)
2017,3,0,3,0.0%,1-6,14.3%,26-41,38.8%,0-1,0.0%,3,57.6%,21.2%,6.2%,5.2%,56.2%,61.0%,40.2%,51.9%,38.9%,45.3%,0.81,R32 (3x)
2016,1,0,1,0.0%,0-2,0.0%,7-13,35.0%,0-1,0.0%,1,60.0%,11.1%,11.9%,6.8%,59.3%,68.6%,29.2%,52.5%,30.0%,41.2%,0.63,R32 (Ortisei)
Career,262,112,150,42.7%,260-334,43.8%,2819-2974,48.7%,43-49,46.7%,257,75.6%,21.6%,7.0%,3.2%,60.0%,70.2%,49.3%,61.9%,36.8%,49.4%,0.96,
