Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2016 Gwangju CH QF,L vs Zemlja,47.8%,40.9%,2.2%,0/1,2.08,5.0%,40.0%,33.3%,3.3%,2.15,10.0%,76.9%,50.0%,0.0%,2.00,0.0%
2014 Burnie CH F,W vs Moriya,73.8%,51.1%,1.6%,0/1,2.26,2.7%,74.2%,52.2%,3.2%,2.24,4.8%,81.5%,50.0%,0.0%,2.28,0.0%
Career (2 matches),,62.6%,47.8%,1.9%,0.0%,2.19,3.5%,57.4%,45.7%,3.3%,2.21,6.5%,80.0%,50.0%,0.0%,2.17,0.0%
