Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2016 Gwangju CH QF,L vs Zemlja,9.1%,0.0%,12.2%,20.0%,6.5%,12.5%,0.0%,10.5%,25.0%,3.4%,0.0%,-15,22
2014 Burnie CH F,W vs Moriya,0.0%,-,5.9%,28.6%,13.5%,25.9%,0.0%,0.0%,0.0%,1.4%,33.3%,-22,36
Career (2 matches),,3.5%,0.0%,8.5%,23.5%,11.8%,22.9%,0.0%,3.2%,11.8%,2.0%,16.7%,-19,31
