Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2016 Canberra CH R32,L vs Thompson,20% (2/10),0% (0/2),0/3,56% (5/9),40% (2/5),0/0,0/0,1/1,0/0,0/0
2016 Atlanta Q1,L vs Zverev,0% (0/9),- (0/0),0/3,56% (5/9),40% (2/5),0/0,0/0,1/1,0/0,0/0
2016 Winnipeg CH R32,L vs Nishioka,20% (2/10),0% (0/2),0/2,30% (3/10),33% (1/3),0/0,0/0,1/1,0/0,0/0
2016 s Hertogenbosch Q1,L vs Chiudinelli,13% (2/15),50% (1/2),0/2,14% (2/14),0% (0/2),1/1,1/1,1/1,0/0,1/1
2016 Manchester CH R16,L vs Gojowczyk,18% (3/17),67% (2/3),1/3,18% (3/17),0% (0/3),1/2,0/0,3/3,0/0,3/3
2016 Manchester CH R32,W vs Kravchuk,30% (3/10),67% (2/3),0/0,30% (3/10),100% (3/3),2/2,1/1,0/0,1/1,0/0
2016 Gwangju CH QF,L vs Zemlja,25% (2/8),0% (0/2),0/4,57% (4/7),0% (0/4),0/0,0/0,0/0,0/0,0/0
2016 Gwangju CH R16,W vs Przysiezny,19% (3/16),33% (1/3),0/1,13% (2/15),50% (1/2),1/1,1/1,1/1,0/0,0/0
2016 USA F11 R16,L vs Escobedo,9% (1/11),100% (1/1),1/3,30% (3/10),0% (0/3),1/1,0/0,1/1,0/0,0/0
2016 Brisbane Q1,L vs Smyczek,44% (7/16),29% (2/7),0/4,36% (5/14),20% (1/5),2/2,0/0,1/1,0/0,1/1
2015 Sacramento CH R16,W vs Rola,21% (3/14),100% (3/3),1/2,29% (4/14),25% (1/4),2/3,2/2,0/1,1/1,0/0
2015 Columbus CH R32,L vs Laaksonen,0% (0/9),- (0/0),0/3,44% (4/9),25% (1/4),0/0,0/0,1/1,0/0,1/1
2015 Newport Q Q1,L vs Hernych,31% (5/16),40% (2/5),0/2,25% (4/16),50% (2/4),2/2,1/1,3/3,0/0,1/1
2015 s-Hertogenbosch Q Q2,L vs Ito,20% (2/10),0% (0/2),0/2,33% (3/9),33% (1/3),0/0,0/0,0/0,0/0,0/0
2015 Manchester CH R16,L vs Ebden,0% (0/10),- (0/0),0/2,22% (2/9),0% (0/2),0/0,0/0,0/0,0/0,0/0
2015 Manchester CH R32,W vs Jaziri,44% (4/9),75% (3/4),0/0,11% (1/9),100% (1/1),3/3,2/2,0/0,1/1,0/0
2014 US Open Q Q1,L vs Gojowczyk,13% (1/8),0% (0/1),0/4,50% (4/8),0% (0/4),0/0,0/0,1/1,0/0,1/1
2014 Vancouver CH R32,L vs Evans,24% (4/17),75% (3/4),0/4,35% (6/17),17% (1/6),2/3,0/1,1/2,0/0,1/1
2014 Busan CH R16,L vs Kravchuk,11% (1/9),0% (0/1),0/3,56% (5/9),40% (2/5),0/0,0/0,2/2,0/0,1/1
2014 Shenzhen CH QF,L vs Lacko,0% (0/11),- (0/0),0/0,45% (5/11),60% (3/5),0/0,0/0,1/3,0/0,0/1
2016 (10 matches),,20.5%,36.0%,8.0%,30.4%,28.6%,88.9%,100.0%,100.0%,100.0%,100.0%
2015 (6 matches),,20.6%,57.1%,9.1%,27.3%,33.3%,87.5%,100.0%,80.0%,100.0%,100.0%
2014 (9 matches),,23.8%,37.5%,0.0%,38.8%,28.9%,44.4%,66.7%,72.7%,100.0%,80.0%
2013 (13 matches),,15.8%,47.6%,2.8%,39.5%,23.5%,77.8%,100.0%,85.0%,100.0%,60.0%
2012 (10 matches),,31.3%,55.6%,21.2%,42.6%,20.4%,88.9%,57.1%,50.0%,100.0%,33.3%
Career (48 matches),,22.3%,46.7%,8.5%,36.5%,25.7%,79.2%,81.0%,77.6%,100.0%,69.6%
