Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1994,1,0,1,0.0%,0-2,0.0%,8-13,38.1%,0-1,0.0%,1,70.0%,10.0%,3.1%,9.4%,51.6%,66.7%,41.9%,54.7%,27.8%,42.4%,0.61,R32 (Rotterdam)
1992,50,32,18,64.0%,81-55,59.6%,710-597,54.3%,8-11,42.1%,48,81.9%,26.5%,6.0%,4.7%,58.3%,76.0%,49.4%,64.9%,38.9%,51.9%,1.11,SF (3x)
1991,52,34,18,65.4%,79-48,62.2%,666-543,55.1%,10-11,47.6%,46,81.1%,28.0%,7.8%,5.5%,54.4%,75.0%,51.0%,64.1%,40.1%,51.8%,1.12,W (Chicago)
1990,48,33,15,68.8%,75-35,68.2%,573-430,57.1%,8-8,50.0%,0,,,,,,,,,,,,W (Basel)
1989,58,47,11,81.0%,96-37,72.2%,707-496,58.8%,11-7,61.1%,0,,,,,,,,,,,,W (3x)
1988,40,30,10,75.0%,68-23,74.7%,487-325,60.0%,7-6,53.8%,0,,,,,,,,,,,,W (2x)
1987,46,34,12,73.9%,76-36,67.9%,579-453,56.1%,7-4,63.6%,0,,,,,,,,,,,,F (5x)
1986,28,22,6,78.6%,44-13,77.2%,310-204,60.3%,5-3,62.5%,0,,,,,,,,,,,,W (3x)
1985,84,75,9,89.3%,156-31,83.4%,1044-582,64.2%,18-9,66.7%,0,,,,,,,,,,,,W (9x)
1984,85,82,3,96.5%,182-20,90.1%,1173-586,66.7%,13-2,86.7%,0,,,,,,,,,,,,W (14x)
1983,75,63,12,84.0%,145-39,78.8%,1007-621,61.9%,13-9,59.1%,0,,,,,,,,,,,,W (6x)
1982,83,72,11,86.7%,156-34,82.1%,1097-683,61.6%,14-4,77.8%,0,,,,,,,,,,,,W (5x)
1981,85,74,11,87.1%,171-30,85.1%,1151-637,64.4%,12-11,52.2%,0,,,,,,,,,,,,W (10x)
1980,104,86,18,82.7%,179-50,78.2%,1235-747,62.3%,23-12,65.7%,0,,,,,,,,,,,,W (9x)
1979,111,99,12,89.2%,203-36,84.9%,1365-766,64.1%,12-10,54.5%,0,,,,,,,,,,,,W (11x)
1978,108,86,22,79.6%,165-63,72.4%,1202-827,59.2%,26-8,76.5%,0,,,,,,,,,,,,W (5x)
1977,50,33,17,66.0%,74-38,66.1%,575-452,56.0%,9-7,56.3%,0,,,,,,,,,,,,F (Nassau)
1976,2,1,1,50.0%,2-1,66.7%,13-8,61.9%,0-1,0.0%,0,,,,,,,,,,,,R16 (South Orange)
1975,3,1,2,33.3%,2-4,33.3%,20-29,40.8%,0-0,-,0,,,,,,,,,,,,SF (Syosset)
Career,1113,904,209,81.2%,1954-595,76.7%,13922-8999,60.7%,196-124,61.3%,95,81.4%,27.1%,6.8%,5.1%,56.5%,75.5%,50.1%,64.4%,39.4%,51.8%,1.11,
