Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
1992 Wimbledon SF,L vs Agassi,58% (7/12),29% (2/7),0/0,0/0,0% (0/7),1/4,0/1,- (0/0),- (0/0)
1992 Wimbledon R64,W vs Cash,77% (24/31),67% (6/9),3/4,1/1,85% (11/13),2/4,0/0,44% (4/9),0% (0/9)
1992 Australian Open QF,L vs Ferreira,80% (12/15),0% (0/3),0/0,0/0,63% (5/8),3/6,2/3,- (0/0),- (0/0)
1992 Australian Open R32,W vs Becker,68% (13/19),38% (6/16),3/7,1/1,57% (4/7),0/0,0/0,- (0/0),- (0/0)
1991 New Haven QF,L vs Ivanisevic,56% (5/9),100% (1/1),0/0,0/0,67% (8/12),0/2,0/1,- (0/0),- (0/0)
1991 Wimbledon R16,L vs Edberg,83% (10/12),33% (1/3),0/0,0/0,64% (7/11),0/3,0/1,60% (3/5),17% (1/6)
1991 Philadelphia SF,L vs Sampras,60% (6/10),- (0/0),0/0,0/0,57% (4/7),2/4,1/2,- (0/0),- (0/0)
1990 US Open SF,L vs Sampras,65% (13/20),33% (2/6),1/1,0/0,67% (10/15),1/4,1/2,- (0/0),- (0/0)
1990 US Open R16,W vs Sanchez,80% (20/25),33% (5/15),3/6,1/1,67% (10/15),1/3,0/0,71% (5/7),43% (3/7)
1989 Montreal / Toronto F,L vs Lendl,67% (4/6),0% (0/3),0/0,0/0,56% (5/9),0/2,0/1,- (0/0),- (0/0)
1989 Wimbledon SF,L vs Edberg,62% (16/26),33% (1/3),0/1,0/0,67% (4/6),2/5,1/2,40% (4/10),27% (3/11)
1989 Australian Open QF,L vs Lendl,64% (14/22),- (0/0),0/0,0/0,67% (4/6),0/3,0/1,22% (2/9),0% (0/7)
1987 US Open QF,L vs Lendl,56% (10/18),- (0/0),0/0,0/0,56% (5/9),0/3,0/1,- (0/0),- (0/0)
1987 Rome SF,L vs Wilander,43% (3/7),33% (1/3),0/0,0/0,44% (4/9),1/3,1/2,- (0/0),- (0/0)
1986 US Open R128,L vs Annacone,52% (11/21),22% (2/9),1/1,0/0,50% (5/10),0/3,0/1,- (0/0),- (0/0)
1985 Australian Open R16,W vs Leconte,78% (21/27),45% (5/11),3/3,1/1,73% (16/22),5/7,0/0,67% (8/12),55% (6/11)
1985 US Open F,L vs Lendl,67% (12/18),50% (1/2),0/1,0/0,57% (4/7),0/3,0/1,25% (1/4),0% (0/4)
1985 US Open SF,W vs Wilander,63% (17/27),50% (8/16),3/6,1/2,40% (4/10),1/3,0/0,- (0/0),- (0/0)
1985 Montreal / Toronto F,W vs Lendl,58% (11/19),29% (2/7),2/3,1/1,100% (3/3),0/0,0/0,- (0/0),- (0/0)
1985 Roland Garros SF,L vs Wilander,50% (9/18),13% (2/15),0/2,0/0,50% (7/14),1/4,1/2,- (0/0),- (0/0)
1992 (4 matches),,72.7%,40.0%,54.5%,100.0%,57.1%,42.9%,50.0%,44.4%,0.0%
1991 (3 matches),,67.7%,50.0%,-,-,63.3%,22.2%,25.0%,60.0%,16.7%
1990 (2 matches),,73.3%,33.3%,57.1%,100.0%,66.7%,28.6%,50.0%,71.4%,42.9%
1989 (3 matches),,63.0%,16.7%,0.0%,-,61.9%,20.0%,25.0%,31.6%,16.7%
1987 (2 matches),,52.0%,33.3%,-,-,50.0%,16.7%,33.3%,-,-
Career (40 matches),,67.5%,36.7%,53.7%,60.0%,62.8%,37.4%,47.2%,58.3%,30.9%
