Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
1992 Wimbledon SF,L vs Agassi,87.3%,53.2%,58.9%,50.5%,5.6%,0.0%,0.0%,11.1%,0.0%,0.9%,100.0%,-19,35
1992 Wimbledon QF,W vs Forget,83.3%,72.3%,38.1%,72.5%,57.1%,100.0%,0.0%,50.0%,80.0%,0.0%,-,49,55
1992 Wimbledon R64,W vs Cash,95.8%,69.2%,53.4%,69.5%,50.0%,37.5%,100.0%,36.8%,44.4%,0.0%,-,123,110
1992 Australian Open QF,L vs Ferreira,56.5%,70.8%,39.5%,68.6%,24.3%,40.0%,0.0%,4.2%,0.0%,0.0%,-,24,51
1992 Australian Open R32,W vs Becker,61.1%,69.0%,45.0%,72.2%,14.0%,25.0%,0.0%,15.6%,37.5%,0.5%,0.0%,23,21
1991 US Open R32,L vs Chang,70.0%,52.1%,53.4%,56.0%,14.0%,25.0%,25.0%,6.1%,14.3%,0.4%,0.0%,79,39
1991 New Haven QF,L vs Ivanisevic,76.8%,51.2%,46.7%,53.1%,20.0%,28.6%,0.0%,0.0%,0.0%,1.8%,0.0%,132,107
1991 Wimbledon R16,L vs Edberg,92.0%,61.3%,46.1%,61.0%,33.3%,66.7%,0.0%,11.1%,0.0%,0.0%,-,-4,35
1991 Roland Garros R128,L vs Cherkasov,34.1%,55.8%,36.0%,56.1%,8.7%,7.4%,0.0%,3.8%,5.6%,1.7%,33.3%,-20,-42
1991 Philadelphia SF,L vs Sampras,81.0%,61.7%,49.1%,59.6%,14.3%,66.7%,0.0%,15.8%,20.0%,0.0%,-,-6,-13
1990 Basel F,W vs Ivanisevic,71.4%,64.2%,42.5%,61.7%,12.1%,18.8%,0.0%,11.5%,18.2%,0.0%,-,10,14
1990 US Open SF,L vs Sampras,90.1%,61.5%,48.2%,60.2%,28.6%,0.0%,0.0%,21.4%,16.7%,0.0%,-,-5,51
1990 US Open R16,W vs Sanchez,89.3%,68.7%,61.9%,66.2%,11.8%,25.0%,100.0%,5.4%,12.5%,0.5%,100.0%,77,88
1990 Wimbledon R128,L vs Rostagno,66.7%,62.1%,31.9%,62.7%,25.0%,50.0%,0.0%,50.0%,100.0%,0.0%,-,52,69
1990 Queens Club SF,L vs Lendl,75.0%,56.4%,35.8%,56.4%,66.7%,0.0%,0.0%,25.0%,100.0%,0.0%,-,36,36
1990 Australian Open R16,L vs Pernfors,50.4%,53.3%,50.9%,60.5%,15.2%,25.0%,0.0%,9.0%,19.4%,1.9%,16.7%,15,37
1989 Canada F,L vs Lendl,81.4%,54.3%,54.5%,51.9%,11.8%,50.0%,0.0%,0.0%,0.0%,0.0%,-,-118,-56
1989 Wimbledon SF,L vs Edberg,91.4%,67.9%,43.8%,67.0%,44.4%,66.7%,0.0%,44.4%,100.0%,0.0%,-,42,80
1989 Tokyo Outdoor SF,L vs Edberg,38.3%,61.1%,25.0%,66.7%,50.0%,66.7%,0.0%,0.0%,0.0%,0.0%,-,34,-9
1989 Dallas WCT SF,W vs Lendl,77.8%,64.3%,51.6%,64.4%,13.2%,16.7%,0.0%,6.7%,33.3%,0.8%,100.0%,25,83
Career (64 matches),,73.6%,64.5%,45.7%,63.2%,13.0%,21.1%,11.2%,12.9%,21.2%,0.8%,37.9%,28,45
