Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
1992 Wimbledon SF,L vs Agassi,25,18,1.4,15.8%,11.4%,18,11,1.6,13.0%,8.0%,6.5%,6.5%,3.7,25.9%,7.0%
1992 Wimbledon QF,W vs Forget,42,7,6.0,24.0%,4.0%,34,5,6.8,23.0%,3.4%,9.5%,9.5%,1.9,26.3%,13.7%
1992 Wimbledon R64,W vs Cash,54,25,2.2,17.3%,8.0%,50,19,2.6,17.2%,6.6%,9.3%,7.6%,3.3,21.1%,6.4%
1992 Australian Open QF,L vs Ferreira,16,20,0.8,9.0%,11.3%,14,20,0.7,8.8%,12.5%,6.3%,0.6%,2.6,29.4%,11.3%
1992 Australian Open R32,W vs Becker,34,13,2.6,17.2%,6.6%,28,10,2.8,15.9%,5.7%,11.4%,4.5%,1.4,19.7%,13.6%
1991 US Open R32,L vs Chang,48,48,1.0,16.9%,16.9%,40,46,0.9,15.3%,17.6%,10.7%,3.1%,2.4,23.6%,9.9%
1991 New Haven QF,L vs Ivanisevic,16,24,0.7,15.2%,22.9%,10,19,0.5,12.3%,23.5%,6.2%,6.2%,2.2,27.6%,12.4%
1991 Wimbledon R16,L vs Edberg,23,18,1.3,13.1%,10.2%,21,13,1.6,13.0%,8.0%,9.3%,2.5%,3.6,35.2%,9.7%
1991 Roland Garros R128,L vs Cherkasov,34,42,0.8,16.2%,20.0%,30,40,0.8,15.2%,20.3%,10.7%,3.6%,1.2,20.0%,16.7%
1991 Philadelphia SF,L vs Sampras,13,11,1.2,11.2%,9.5%,12,8,1.5,12.4%,8.2%,4.1%,6.2%,2.0,34.5%,17.2%
1990 Basel F,W vs Ivanisevic,48,40,1.2,14.6%,12.2%,35,34,1.0,12.0%,11.7%,5.5%,4.8%,1.3,23.2%,17.7%
1990 US Open SF,L vs Sampras,38,19,2.0,17.0%,8.5%,23,11,2.1,12.8%,6.1%,6.7%,6.1%,2.2,26.3%,12.1%
1990 US Open R16,W vs Sanchez,73,44,1.7,23.3%,14.1%,65,36,1.8,22.5%,12.5%,12.8%,6.9%,2.8,21.4%,7.7%
1990 Wimbledon R128,L vs Rostagno,23,25,0.9,13.2%,14.4%,19,18,1.1,12.4%,11.8%,7.8%,3.3%,1.2,20.1%,16.7%
1990 Queen's Club SF,L vs Lendl,14,6,2.3,20.9%,9.0%,11,4,2.8,23.9%,8.7%,17.4%,6.5%,5.5,49.3%,9.0%
1990 Australian Open R16,L vs Pernfors,33,41,0.8,14.2%,17.6%,27,31,0.9,12.7%,14.6%,8.5%,3.8%,1.4,16.3%,11.6%
1989 Montreal / Toronto F,L vs Lendl,13,8,1.6,13.1%,8.1%,12,6,2.0,13.6%,6.8%,9.1%,4.5%,3.0,36.4%,12.1%
1989 Wimbledon SF,L vs Edberg,48,21,2.3,19.3%,8.4%,40,12,3.3,18.0%,5.4%,9.0%,9.0%,1.7,21.7%,12.4%
1989 Tokyo Outdoor SF,L vs Edberg,12,7,1.7,23.1%,13.5%,11,7,1.6,22.9%,14.6%,20.8%,2.1%,3.7,42.3%,11.5%
1989 Dallas WCT SF,W vs Lendl,46,47,1.0,15.3%,15.7%,36,38,0.9,13.4%,14.2%,10.4%,3.0%,1.7,19.3%,11.3%
Career (64 matches),,2388,1850,1.3,18.3%,14.2%,1941,1561,1.2,16.6%,13.4%,9.7%,6.4%,1.6,20.1%,12.9%
