Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
1992 Wimbledon SF,L vs Agassi,0.90,0.60,28.1,2.1,12.2%,48.8%,5.4%,54.1%,33.3%,31.6%
1992 Wimbledon R64,W vs Cash,1.11,1.13,54.5,5.7,1.1%,67.4%,3.7%,67.9%,29.9%,36.4%
1992 Australian Open QF,L vs Ferreira,0.81,0.63,32.1,2.4,2.2%,55.6%,2.4%,76.2%,27.7%,25.6%
1992 Australian Open R32,W vs Becker,1.08,1.34,38.5,2.2,5.7%,64.2%,6.3%,60.4%,38.5%,55.3%
1991 New Haven QF,L vs Ivanisevic,1.21,0.54,44.3,2.1,9.7%,48.4%,9.7%,58.1%,8.3%,36.8%
1991 Wimbledon R16,L vs Edberg,1.00,0.54,33.8,2.3,4.3%,53.2%,0.0%,64.3%,19.6%,25.6%
1991 Philadelphia SF,L vs Sampras,0.81,0.60,43.3,2.1,0.0%,51.6%,3.6%,64.3%,27.6%,35.7%
1990 US Open SF,L vs Sampras,0.96,0.73,37.2,2.1,8.3%,68.3%,17.9%,53.6%,29.1%,30.2%
1990 US Open R16,W vs Sanchez,1.08,1.16,55.6,5.9,3.5%,69.4%,6.8%,65.8%,37.3%,31.1%
1989 Montreal / Toronto F,L vs Lendl,0.87,0.54,40.5,2.0,0.0%,43.5%,4.8%,57.1%,24.1%,38.5%
1989 Wimbledon SF,L vs Edberg,0.84,0.75,40.3,2.7,4.7%,65.6%,8.3%,65.0%,33.3%,28.8%
1989 Australian Open QF,L vs Lendl,0.99,0.48,29.9,2.1,0.0%,57.9%,5.8%,63.5%,20.8%,17.1%
1987 US Open QF,L vs Lendl,0.75,0.45,22.4,2.1,2.2%,69.6%,0.0%,53.7%,15.0%,31.4%
1987 Rome SF,L vs Wilander,0.95,0.58,39.2,2.1,0.0%,51.9%,4.2%,37.5%,32.0%,34.8%
1986 US Open R128,L vs Annacone,0.89,0.74,37.3,3.4,0.0%,58.2%,6.1%,57.1%,30.4%,40.0%
1985 Australian Open R16,W vs Leconte,1.22,1.11,50.6,35.6,9.0%,63.0%,3.3%,60.9%,32.1%,37.0%
1985 US Open F,L vs Lendl,0.72,0.49,23.7,3.1,0.0%,68.9%,11.6%,60.5%,23.4%,24.4%
1985 US Open SF,W vs Wilander,1.10,1.16,51.2,11.2,1.3%,58.7%,7.2%,62.3%,42.7%,41.4%
1985 Montreal / Toronto F,W vs Lendl,1.16,1.54,52.9,2.2,14.3%,68.6%,3.0%,72.7%,38.9%,39.4%
1985 Roland Garros SF,L vs Wilander,0.95,0.76,35.7,2.3,3.6%,44.6%,4.0%,56.0%,37.9%,42.6%
1992 (4 matches),,1.00,0.94,41.2,2.6,4.4%,61.0%,4.3%,65.4%,32.1%,37.6%
1991 (3 matches),,0.98,0.56,39.3,2.2,4.6%,51.4%,4.0%,62.4%,19.2%,31.1%
1990 (2 matches),,1.03,0.96,48.0,3.1,5.5%,69.0%,11.6%,60.5%,34.1%,30.7%
1989 (3 matches),,0.90,0.63,36.6,2.2,2.1%,59.0%,6.8%,63.2%,27.3%,27.0%
1987 (2 matches),,0.83,0.50,28.8,2.1,1.4%,63.0%,1.5%,47.7%,21.5%,32.8%
Career (40 matches),,1.02,1.01,41.2,2.6,5.5%,62.5%,8.3%,64.4%,35.0%,37.1%
