Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
1992 Wimbledon SF,L vs Agassi,2.9,2.3,3.6,41.0%,51.2%,18.2%,0.0%,45.9%,42.4%,-5.0,-10.6,0.0,0.0
1992 Wimbledon QF,W vs Forget,2.3,2.1,2.4,58.0%,51.4%,0.0%,-,47.6%,0.0%,7.5,20.8,3.0,7.7
1992 Wimbledon R64,W vs Cash,2.6,2.4,2.7,53.1%,47.8%,40.0%,-,44.2%,2.4%,9.5,16.1,1.5,2.0
1992 Australian Open QF,L vs Ferreira,2.6,2.8,2.4,45.0%,44.4%,60.0%,-,45.3%,14.3%,2.0,3.4,-4.0,-6.9
1992 Australian Open R32,W vs Becker,3.2,3.3,3.1,54.5%,56.3%,53.8%,42.9%,50.8%,30.0%,15.5,17.2,4.0,6.6
1991 US Open R32,L vs Chang,2.9,2.6,3.3,49.6%,48.8%,36.0%,83.3%,44.9%,12.0%,3.5,3.5,-7.0,-6.5
1991 New Haven QF,L vs Ivanisevic,2.6,2.5,2.7,39.2%,45.5%,0.0%,50.0%,43.9%,21.9%,-3.0,-12.0,-3.5,-15.2
1991 Wimbledon R16,L vs Edberg,2.4,2.2,2.6,43.4%,31.0%,0.0%,-,40.0%,0.0%,-2.0,-6.3,-5.0,-10.6
1991 Roland Garros R128,L vs Cherkasov,3.7,3.4,4.0,51.5%,49.1%,28.0%,44.0%,39.7%,29.6%,-2.5,-1.8,-3.0,-2.1
1991 Philadelphia SF,L vs Sampras,2.6,2.3,2.9,44.2%,56.5%,16.7%,0.0%,35.6%,6.4%,2.0,8.0,-0.5,-1.2
1990 Basel F,W vs Ivanisevic,2.8,2.3,3.3,51.8%,50.0%,38.5%,77.8%,38.4%,16.0%,7.5,7.7,7.0,5.2
1990 US Open SF,L vs Sampras,2.4,2.2,2.6,46.9%,45.5%,20.0%,-,37.9%,17.2%,1.0,2.9,2.5,5.3
1990 US Open R16,W vs Sanchez,3.1,2.4,3.7,50.9%,53.7%,23.1%,75.0%,42.3%,13.0%,-1.0,-1.2,-9.0,-8.8
1990 Wimbledon R128,L vs Rostagno,1.8,1.7,2.0,48.9%,13.6%,-,-,55.8%,5.9%,-1.0,-2.4,0.5,1.7
1990 Queens Club SF,L vs Lendl,1.8,1.8,1.7,37.6%,56.3%,-,-,33.3%,15.0%,1.5,18.8,0.5,3.1
1990 Australian Open R16,L vs Pernfors,3.9,3.0,4.9,54.0%,46.3%,38.9%,47.8%,39.4%,22.5%,12.0,9.9,-0.5,-0.3
1989 Canada F,L vs Lendl,3.3,2.4,4.0,42.4%,29.2%,50.0%,42.9%,30.2%,43.3%,0.5,1.8,-0.5,-1.4
1989 Wimbledon SF,L vs Edberg,2.3,2.1,2.4,49.5%,42.9%,0.0%,100.0%,53.0%,7.4%,4.0,7.3,5.0,12.2
1989 Tokyo Outdoor SF,L vs Edberg,2.3,2.1,2.5,43.0%,33.3%,75.0%,-,48.5%,20.6%,7.0,22.6,-1.5,-6.0
1989 Dallas WCT SF,W vs Lendl,3.0,2.4,3.7,52.9%,37.5%,52.9%,60.0%,37.2%,54.3%,3.0,3.3,-8.0,-11.3
Career (64 matches),,3.1,2.7,3.5,50.3%,50.1%,41.3%,52.4%,42.9%,32.8%,2.5,3.2,-0.1,-0.1
