Year,ATP Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: ATP Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),166,366,141,1646,136,1608,238,1464,,,,,,
2025,184,318,181,1591,165,1557,256,1437,,,,,,
2024,413,109,249,1504,214,1489,,,,,969,36,,
2023,947,15,,,,,,,,,,,,
2022,1174,6,,,,,,,,,,,,
