Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2019 Busan CH R64,W vs King,26.4%,41.7%,55.1%,35.0%,36.2%,57.4%,63.3%,49.4%,56.5%,33.3%,100.0%,9.5%,14.3%,42.1%,-30
2019 Zhangjiagang CH R64,L vs Maamoun,25.0%,32.1%,45.0%,27.9%,38.2%,44.1%,38.1%,42.9%,72.2%,31.3%,33.3%,5.0%,15.0%,52.6%,-68
2014 Maui CH QF,W vs Garanganga,31.4%,37.2%,49.1%,34.4%,44.0%,52.0%,50.0%,49.2%,40.0%,23.3%,33.3%,16.7%,20.0%,48.0%,35
Career (3 matches),,28.0%,37.4%,50.0%,32.9%,39.7%,51.9%,51.9%,47.6%,55.7%,28.6%,42.9%,11.3%,16.9%,47.6%,-12
