Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2021,4,2,2,50.0%,4-3,57.1%,33-32,50.8%,1-0,100.0%,0,,,,,,,,,,,,R16 (2x)
2020,7,4,3,57.1%,9-8,52.9%,82-78,51.2%,2-1,66.7%,0,,,,,,,,,,,,R16 (3x)
2019,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,0,,,,,,,,,,,,R32 (W15 Monastir)
2018,19,8,11,42.1%,18-20,47.4%,170-169,50.1%,0-3,0.0%,0,,,,,,,,,,,,SF (Marbella $15K)
2017,40,29,11,72.5%,61-22,73.5%,436-303,59.0%,3-1,75.0%,0,,,,,,,,,,,,W (3x)
2016,22,11,11,50.0%,26-22,54.2%,217-201,51.9%,2-1,66.7%,0,,,,,,,,,,,,SF (Sharm El Sheikh $10K)
2015,39,25,14,64.1%,55-33,62.5%,437-362,54.7%,3-5,37.5%,0,,,,,,,,,,,,W (2x)
2014,54,38,16,70.4%,77-35,68.8%,579-417,58.1%,4-4,50.0%,0,,,,,,,,,,,,W (3x)
2013,52,36,16,69.2%,78-38,67.2%,583-431,57.5%,6-0,100.0%,0,,,,,,,,,,,,W (3x)
2012,38,18,20,47.4%,40-48,45.5%,385-414,48.2%,3-5,37.5%,0,,,,,,,,,,,,SF (Maaseik 10K)
2011,16,8,8,50.0%,18-17,51.4%,148-150,49.7%,2-0,100.0%,0,,,,,,,,,,,,SF (Stockholm 10K)
2010,6,4,2,66.7%,9-6,60.0%,72-66,52.2%,1-0,100.0%,0,,,,,,,,,,,,F (Equeurdreville 10K)
Career,298,183,115,61.4%,395-254,60.9%,3146-2635,54.4%,27-20,57.4%,0,,,,,,,,,,,,
