Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2017 Sant Cugat $25K R32,L vs Badosa,1.03,0.70,49.9,2.3,0.0%,50.0%,0.0%,37.5%,37.0%,40.0%
2017 Lagos $25K R16,L vs Khazaniuk,0.91,0.89,71.6,5.8,0.0%,42.6%,0.0%,54.9%,40.9%,61.0%
2017 Lagos $25K R32,W vs Munozova,0.99,1.38,51.8,2.2,0.0%,48.3%,4.0%,68.0%,55.6%,63.0%
2017 Jounieh $15K F,W vs Cengiz,0.84,1.34,52.8,2.0,4.0%,64.0%,0.0%,52.4%,59.3%,73.1%
2017 Jounieh $15K R16,W vs Dib,1.29,3.59,25.6,2.0,0.0%,78.9%,0.0%,70.6%,63.2%,76.5%
2017 Vienna $15K F,W vs Pantuckova,1.17,1.97,40.4,2.0,0.0%,57.7%,0.0%,66.7%,57.1%,72.2%
2017 Vienna $15K SF,W vs Grymalska,1.06,1.09,81.2,5.7,0.0%,43.8%,0.0%,45.7%,58.9%,53.8%
2017 Vienna $15K QF,W vs Konig,0.92,1.45,49.4,2.5,0.0%,69.2%,0.0%,62.5%,56.8%,50.0%
2017 Vienna $15K R32,W vs Sanchez,1.16,1.53,43.5,2.0,3.1%,56.3%,0.0%,48.3%,60.7%,65.4%
2017 Savitaipale $15K F,W vs Kilnarova,1.16,1.95,43.8,2.2,0.0%,69.6%,0.0%,66.7%,48.5%,59.4%
2017 Savitaipale $15K SF,W vs Kruzhkova,1.10,1.30,52.2,2.2,2.2%,64.4%,0.0%,48.8%,53.8%,47.2%
2017 Savitaipale $15K QF,W vs Orpana,1.25,2.47,29.2,2.3,0.0%,68.2%,0.0%,71.4%,66.7%,52.2%
2017 Savitaipale $15K R32,W vs Miklova,1.08,1.43,50.1,2.3,0.0%,46.4%,0.0%,76.0%,58.8%,45.2%
2017 Tampere $15K SF,L vs Benoit,0.98,0.82,56.0,2.2,0.0%,44.9%,0.0%,47.7%,41.2%,48.5%
2017 Tampere $15K QF,W vs Negreanu,1.20,1.32,55.8,2.1,0.0%,40.0%,2.5%,60.0%,48.6%,62.9%
2017 Tampere $15K R16,W vs Malinen,1.18,1.77,41.1,2.1,4.0%,64.0%,4.3%,60.9%,52.0%,60.9%
2017 Antalya $15K QF,W vs Morderger,1.08,1.32,59.7,2.5,0.0%,51.6%,0.0%,58.6%,58.1%,51.6%
2017 Antalya $15K R16,W vs Ka,1.08,1.65,41.8,2.0,0.0%,70.0%,0.0%,63.0%,57.1%,44.4%
2017 Antalya $15K R32,W vs Suomalainen,1.05,1.27,54.8,2.0,0.0%,45.5%,0.0%,44.8%,71.9%,60.0%
2017 Tucepi $15K QF,L vs Pantuckova,0.95,0.82,56.5,4.0,0.0%,58.0%,0.0%,40.4%,49.0%,37.8%
2017 (24 matches),,1.06,1.21,57.6,2.6,0.6%,54.3%,0.4%,53.1%,52.5%,53.3%
2016 (17 matches),,1.09,1.10,51.4,2.5,1.0%,53.4%,0.2%,52.9%,45.3%,49.7%
2015 (10 matches),,0.99,0.87,56.6,2.7,0.6%,47.8%,0.3%,49.8%,43.5%,46.8%
2014 (10 matches),,1.08,1.14,52.0,2.5,0.0%,53.0%,0.0%,55.2%,46.8%,50.5%
2013 (11 matches),,1.03,1.00,60.0,2.7,0.5%,49.8%,0.3%,51.2%,49.1%,47.1%
Career (73 matches),,1.05,1.09,55.7,2.6,0.6%,52.2%,0.3%,52.4%,48.4%,50.1%
