Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2004 Roland Garros R64,L vs Safin,46% (16/35),46% (11/24),2/4,0/1,62% (21/34),0/3,0/1,60% (3/5),67% (4/6)
2003 Rome F,W vs Federer,48% (13/27),55% (6/11),3/5,1/3,82% (14/17),3/3,0/0,67% (6/9),44% (4/9)
2003 Rome SF,W vs Kafelnikov,52% (11/21),42% (5/12),2/2,1/1,71% (12/17),0/1,0/0,60% (3/5),80% (4/5)
1999 Rome SF,L vs Rafter,78% (7/9),100% (1/1),0/0,0/0,50% (3/6),1/3,0/1,- (0/0),- (0/0)
1999 Monte Carlo SF,L vs Kuerten,69% (11/16),20% (2/10),1/1,0/0,25% (1/4),1/3,1/2,- (0/0),- (0/0)
1998 Long Island F,L vs Rafter,89% (8/9),0% (0/1),0/0,0/0,78% (7/9),3/5,3/4,40% (2/5),20% (1/5)
1998 Roland Garros SF,L vs Moya,62% (13/21),29% (2/7),1/1,0/0,0% (0/6),1/4,0/1,- (0/0),- (0/0)
1998 Hamburg SF,L vs Corretja,58% (7/12),31% (4/13),1/1,0/0,25% (2/8),0/2,0/1,- (0/0),- (0/0)
1997 Hamburg F,L vs Medvedev,36% (5/14),11% (1/9),0/0,0/0,22% (2/9),1/4,0/1,- (0/0),- (0/0)
1997 Hamburg SF,W vs Haas,81% (13/16),23% (3/13),2/3,1/1,33% (1/3),0/1,0/0,- (0/0),- (0/0)
2004 (1 matches),,45.7%,45.8%,50.0%,0.0%,61.8%,0.0%,0.0%,60.0%,66.7%
2003 (2 matches),,50.0%,47.8%,71.4%,50.0%,76.5%,75.0%,-,64.3%,57.1%
1999 (2 matches),,72.0%,27.3%,100.0%,-,40.0%,33.3%,33.3%,-,-
1998 (3 matches),,66.7%,28.6%,100.0%,-,39.1%,36.4%,50.0%,40.0%,20.0%
1997 (2 matches),,60.0%,18.2%,66.7%,100.0%,25.0%,20.0%,0.0%,-,-
Career (10 matches),,57.8%,34.7%,70.6%,50.0%,55.8%,34.5%,36.4%,58.3%,52.0%
