Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2004 Roland Garros R64,L vs Safin,1.05,1.00,83.4,21.1,0.9%,53.4%,0.0%,53.7%,44.8%,44.3%
2003 Rome F,W vs Federer,1.27,1.28,42.2,2.5,0.0%,69.4%,0.0%,47.8%,46.3%,36.0%
2003 Rome SF,W vs Kafelnikov,1.13,1.17,63.4,19.5,3.2%,61.3%,3.6%,51.8%,47.4%,41.8%
1999 Rome SF,L vs Rafter,0.85,0.67,48.7,2.1,3.2%,54.8%,6.9%,69.0%,24.2%,36.7%
1999 Monte Carlo SF,L vs Kuerten,0.81,0.83,66.7,4.1,4.9%,63.4%,0.0%,63.9%,27.5%,46.9%
1998 Long Island F,L vs Rafter,0.77,0.46,41.7,2.1,5.9%,64.7%,5.9%,58.8%,21.9%,24.1%
1998 Roland Garros SF,L vs Moya,0.89,0.75,36.0,3.4,5.4%,55.4%,3.8%,60.4%,32.8%,38.1%
1998 Hamburg SF,L vs Corretja,0.80,0.78,63.1,2.3,2.4%,70.7%,0.0%,40.0%,48.0%,37.5%
1997 Hamburg F,L vs Medvedev,0.82,0.49,21.1,2.1,0.0%,65.1%,0.0%,34.1%,34.2%,25.0%
1997 Hamburg SF,W vs Haas,0.99,1.33,63.5,5.6,2.3%,72.7%,5.6%,69.4%,47.1%,29.8%
2004 (1 matches),,1.05,1.00,83.4,21.1,0.9%,53.4%,0.0%,53.7%,44.8%,44.3%
2003 (2 matches),,1.20,1.23,52.5,4.4,1.5%,65.7%,1.6%,49.6%,46.8%,39.0%
1999 (2 matches),,0.83,0.76,59.3,2.8,4.2%,59.7%,3.1%,66.2%,26.2%,43.0%
1998 (3 matches),,0.84,0.71,46.2,2.5,4.6%,62.6%,3.1%,53.5%,35.6%,35.0%
1997 (2 matches),,0.91,0.80,43.6,3.0,1.1%,69.0%,2.6%,50.6%,41.6%,27.7%
Career (10 matches),,0.97,0.89,56.5,3.2,2.4%,62.0%,2.0%,53.8%,39.1%,37.6%
