Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2004 Roland Garros R64,L vs Safin,41,44,0.9,10.1%,10.8%,40,37,1.1,10.8%,9.9%,7.3%,3.2%,0.8,23.9%,29.1%
2003 Rome Masters F,W vs Federer,16,36,0.4,6.6%,14.8%,16,32,0.5,7.1%,14.2%,4.0%,3.1%,0.7,21.8%,31.3%
2003 Rome Masters SF,W vs Kafelnikov,34,18,1.9,14.8%,7.8%,30,18,1.7,13.6%,8.1%,5.0%,8.6%,1.0,25.2%,26.5%
2002 Rome Masters R64,W vs Sampras,22,11,2.0,11.6%,5.8%,20,8,2.5,12.1%,4.8%,4.8%,7.3%,1.2,28.4%,23.7%
1999 Rome Masters SF,L vs Rafter,21,10,2.1,17.1%,8.1%,18,10,1.8,15.5%,8.6%,7.8%,7.8%,7.0,22.8%,3.3%
1999 Monte Carlo Masters SF,L vs Kuerten,22,16,1.4,12.4%,9.0%,20,14,1.4,12.7%,8.9%,8.9%,3.8%,1.3,25.4%,20.3%
1998 Long Island F,L vs Rafter,14,19,0.7,11.0%,15.0%,10,15,0.7,9.5%,14.3%,6.7%,2.9%,1.5,25.2%,17.3%
1998 Roland Garros SF,L vs Moya,34,36,0.9,14.3%,15.2%,29,31,0.9,13.4%,14.4%,7.9%,5.6%,1.5,22.8%,15.2%
1998 Hamburg Masters SF,L vs Corretja,31,26,1.2,17.5%,14.7%,30,25,1.2,18.1%,15.1%,11.4%,6.6%,1.6,20.3%,12.4%
1997 Hamburg Masters F,L vs Medvedev,5,22,0.2,3.2%,14.1%,5,22,0.2,3.3%,14.7%,1.3%,2.0%,1.4,29.5%,21.8%
1997 Hamburg Masters SF,W vs Haas,18,22,0.8,10.1%,12.4%,15,21,0.7,9.1%,12.7%,7.3%,1.8%,0.9,20.8%,21.9%
Career (11 matches),,258,260,1.0,11.5%,11.6%,233,233,1.0,11.3%,11.3%,6.6%,4.7%,1.1,24.1%,22.0%
