Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2004 Roland Garros R64,L vs Safin,5.3,5.7,4.7,48.3%,54.1%,52.6%,41.9%,58.8%,42.7%,24.0,5.3,0.0,0.0
2003 Rome F,W vs Federer,4.7,5.6,3.6,51.8%,57.3%,41.4%,44.0%,45.2%,19.7%,11.5,5.7,-8.5,-4.2
2003 Rome SF,W vs Kafelnikov,6.2,6.8,5.6,51.9%,50.7%,52.6%,47.6%,33.6%,25.2%,5.5,3.3,13.0,4.4
2002 Rome R64,W vs Sampras,4.0,4.9,3.1,49.6%,46.8%,71.4%,55.6%,49.0%,18.4%,12.5,8.9,10.0,8.1
1999 Rome SF,L vs Rafter,4.1,5.7,2.5,47.4%,34.8%,50.0%,50.0%,45.3%,9.5%,13.5,16.1,5.5,6.0
1999 Monte Carlo SF,L vs Kuerten,5.6,5.8,5.6,48.1%,39.0%,61.9%,52.8%,45.6%,25.3%,13.0,7.6,3.5,2.1
1998 Long Island F,L vs Rafter,2.7,3.5,1.9,42.6%,33.3%,55.6%,75.0%,38.8%,20.3%,3.5,8.5,-3.0,-5.5
1998 Roland Garros SF,L vs Moya,5.2,5.3,5.1,45.5%,51.4%,30.3%,48.6%,60.3%,29.5%,7.0,2.6,10.5,7.4
1998 Hamburg SF,L vs Corretja,5.4,5.9,5.1,42.7%,47.6%,55.2%,61.5%,54.4%,17.6%,21.5,10.8,0.5,0.3
1997 Hamburg F,L vs Medvedev,4.9,5.6,4.2,40.3%,45.2%,50.0%,23.8%,60.1%,26.6%,-5.0,-3.0,-1.5,-1.7
1997 Hamburg SF,W vs Haas,5.1,4.3,5.8,53.5%,51.3%,69.0%,37.5%,56.0%,20.7%,11.5,6.3,2.5,1.9
Career (11 matches),,5.0,5.5,4.5,47.6%,49.5%,52.3%,46.6%,50.8%,25.5%,10.8,5.7,3.0,2.0
