Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
14,Carlos Moya [ESP],5,9,35.7%,7,3,4,42.9%,1995,2007,14,0.89,2.8%,2.8%,63.0%,61.1%,46.6%,55.7%,39.3%,58.2%,43.9%
14,Albert Portas [ESP],7,7,50.0%,3,1,2,33.3%,1993,2004,7,1.07,5.7%,2.7%,62.3%,64.8%,45.7%,57.6%,45.2%,57.6%,57.9%
13,Albert Costa [ESP],5,8,38.5%,4,1,3,25.0%,1996,2004,13,0.93,4.8%,3.1%,60.9%,66.5%,52.2%,60.9%,36.4%,59.8%,44.6%
12,Galo Blanco [ESP],10,2,83.3%,1,1,0,100.0%,1995,2002,8,1.26,5.5%,2.3%,60.9%,70.0%,53.4%,63.5%,46.1%,50.0%,43.7%
11,Jiri Novak [CZE],5,6,45.5%,3,2,1,66.7%,1993,2005,8,0.85,3.0%,3.9%,55.1%,60.8%,49.0%,55.5%,37.6%,55.4%,45.8%
11,Mariano Zabaleta [ARG],6,5,54.5%,2,0,2,0.0%,1996,2004,11,1.02,1.8%,3.7%,61.2%,65.8%,48.8%,59.2%,41.8%,59.0%,48.2%
9,Bohdan Ulihrach [CZE],4,5,44.4%,4,1,3,25.0%,1994,2001,8,1.06,4.7%,2.6%,59.1%,70.4%,43.9%,59.6%,42.8%,58.6%,53.1%
8,Juan Carlos Ferrero [ESP],0,8,0.0%,6,0,6,0.0%,2000,2003,7,0.88,2.2%,3.1%,56.5%,59.5%,47.0%,54.0%,40.3%,51.2%,47.5%
7,Sjeng Schalken [NED],3,4,42.9%,2,0,2,0.0%,1993,2004,6,1.03,2.3%,1.9%,61.7%,65.4%,59.6%,63.2%,37.9%,64.7%,48.7%
7,Fernando Vicente [ESP],7,0,100.0%,4,4,0,100.0%,1994,2003,6,1.35,2.6%,2.1%,62.5%,69.5%,58.2%,65.3%,46.9%,58.6%,37.1%
7,Gustavo Kuerten [BRA],3,4,42.9%,2,1,1,50.0%,1997,2003,7,0.89,5.1%,4.0%,57.7%,69.4%,47.2%,60.0%,35.5%,57.4%,33.3%
7,Karim Alami [MAR],4,3,57.1%,2,1,1,50.0%,1995,1999,4,1.16,3.4%,2.7%,68.1%,69.0%,49.5%,62.8%,43.2%,71.0%,55.2%
6,Mariano Puerta [ARG],3,3,50.0%,4,2,2,50.0%,1999,2005,6,1.01,9.1%,4.6%,54.7%,77.1%,51.3%,65.5%,35.0%,67.5%,27.3%
6,Alberto Martin [ESP],5,1,83.3%,1,0,1,0.0%,1994,2005,5,1.33,6.5%,3.6%,66.3%,72.2%,59.6%,68.0%,42.5%,66.7%,54.1%
6,Dominik Hrbaty [SVK],4,2,66.7%,0,0,0,-,1997,2003,6,0.94,5.4%,3.6%,54.8%,67.8%,49.5%,59.5%,38.0%,62.7%,50.0%
