Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
17-Nov-2025,Montemar CH,Clay,F,222,395,(7) Kolar d. (Q) Gianluca Cadenasso [ITA],6-4 6-4,1.18,0.0%,8.2%,55.7%,70.6%,55.6%,5/7,1:57
11-Aug-2025,Sofia 1 CH,Clay,F,382,287,Kolar d. (6) Murkel Alejandro Dellien Velasco [BOL],6-2 6-2,1.58,1.8%,3.6%,81.8%,75.6%,40.0%,4/4,1:17
23-Jun-2025,M15 Grodzisk Mazowiecki,Clay,F,419,814,Kolar d. Jakub Filip [CZE],6-4 6-2,1.63,0.0%,4.4%,62.2%,67.9%,58.8%,1/4,1:35
03-Feb-2025,M25 Antalya,Clay,F,441,385,Daniel Michalski [POL] d. Kolar,7-6(5) 6-1,0.72,3.6%,1.8%,60.0%,45.5%,59.1%,5/9,2:00
27-Jan-2025,M25 Antalya,Clay,F,419,370,Kolar d. Guy Den Ouden [NED],6-3 2-6 6-1,0.95,0.0%,6.7%,73.3%,60.6%,41.7%,1/4,1:57
07-Oct-2024,M15 Grodzisk Mazowiecki,Hard,F,459,1002,(1) Kolar d. (Q) Jasza Szajrych [POL],6-3 6-4,,,,,,,,
24-Apr-2023,Ostrava CH,Clay,F,206,297,Kolar d. Mate Valkusz [HUN],6-3 6-2,1.42,2.0%,0.0%,72.0%,66.7%,71.4%,1/2,1:12
06-Feb-2023,Vilnius CH,Hard,F,214,175,Liam Broady [GBR] d. Kolar,6-4 6-4,0.83,5.2%,1.7%,58.6%,73.5%,45.8%,2/5,1:32
13-Sep-2021,Szczecin CH,Clay,F,185,139,Kolar d. Kamil Majchrzak [POL],7-6(4) 7-5,1.06,1.1%,2.2%,65.9%,65.0%,61.3%,8/10,2:09
12-Jul-2021,Iasi CH,Clay,F,222,165,(5) Kolar d. (1) Hugo Gaston [FRA],7-5 4-6 6-4,1.12,5.4%,2.2%,63.4%,69.5%,47.1%,1/5,2:29
