Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,17,9,8,52.9%,22-18,55.0%,212-196,52.0%,4-5,44.4%,17,78.9%,25.5%,4.7%,4.3%,66.8%,68.5%,54.1%,63.7%,38.8%,51.1%,1.07,SF (2x)
2025,47,28,19,59.6%,59-45,56.7%,503-440,53.3%,4-3,57.1%,47,74.6%,32.6%,2.7%,5.2%,62.2%,68.2%,48.6%,60.8%,42.5%,51.5%,1.09,W (2x)
2024,24,11,13,45.8%,25-28,47.2%,247-264,48.3%,3-4,42.9%,23,68.7%,27.3%,2.9%,3.2%,64.3%,64.1%,47.0%,58.0%,39.7%,49.0%,0.94,QF (4x)
2023,56,28,28,50.0%,64-70,47.8%,617-642,49.0%,10-6,62.5%,56,68.6%,28.9%,2.6%,3.4%,64.5%,63.6%,49.1%,58.4%,40.5%,49.5%,0.97,W (Ostrava)
2022,44,16,28,36.4%,36-60,37.5%,414-483,46.2%,3-8,27.3%,43,67.3%,27.7%,2.6%,4.1%,62.1%,62.8%,47.1%,56.9%,40.1%,48.6%,0.93,SF (2x)
2021,59,34,25,57.6%,72-57,55.8%,644-606,51.5%,10-7,58.8%,59,73.1%,30.1%,4.0%,3.5%,60.8%,67.3%,49.7%,60.4%,40.7%,50.6%,1.03,W (3x)
2020,30,14,16,46.7%,34-37,47.9%,332-341,49.3%,4-2,66.7%,30,73.1%,25.0%,4.5%,3.1%,62.6%,65.2%,53.3%,60.7%,38.3%,49.6%,0.98,QF (3x)
2019,70,38,32,54.3%,90-76,54.2%,831-787,51.4%,14-14,50.0%,70,74.0%,29.0%,4.4%,3.0%,66.8%,67.2%,50.5%,61.6%,40.6%,51.1%,1.06,SF (2x)
2018,49,23,26,46.9%,53-60,46.9%,510-531,49.0%,0-7,0.0%,48,68.2%,30.5%,4.7%,4.5%,59.8%,66.0%,45.5%,57.8%,41.1%,49.5%,0.98,SF (2x)
2017,36,19,17,52.8%,45-40,52.9%,419-399,51.2%,5-8,38.5%,36,72.7%,30.1%,6.3%,4.9%,55.2%,69.2%,49.0%,60.1%,40.7%,50.5%,1.02,SF (Mestre)
2016,23,11,12,47.8%,28-29,49.1%,274-270,50.4%,3-4,42.9%,23,71.1%,29.2%,7.2%,4.6%,54.2%,69.2%,49.1%,60.0%,41.2%,50.4%,1.03,F (Ostrava)
2015,2,0,2,0.0%,0-4,0.0%,15-25,37.5%,0-0,-,2,42.9%,31.6%,1.5%,6.6%,56.9%,55.1%,33.9%,46.0%,41.7%,44.0%,0.77,R32 (2x)
Career,457,231,226,50.5%,528-524,50.2%,5018-4984,50.2%,60-68,46.9%,454,71.5%,29.1%,4.1%,3.9%,62.1%,66.2%,49.0%,59.7%,40.6%,50.2%,1.01,
