Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2022 Wimbledon R128,L vs Bonzi,0% (0/13),- (0/0),0/4,58% (7/12),29% (2/7),0/0,0/0,1/2,0/0,0/0
2022 Roland Garros R64,L vs Tsitsipas,17% (4/23),50% (2/4),1/3,36% (8/22),63% (5/8),2/2,0/0,3/3,0/0,2/2
2022 Barletta CH SF,L vs Borges,36% (4/11),75% (3/4),0/4,60% (6/10),33% (2/6),2/3,0/0,2/2,0/0,1/1
2019 Portoroz CH R16,W vs Stakhovsky,47% (7/15),71% (5/7),1/2,35% (6/17),17% (1/6),2/3,0/0,0/0,0/0,0/0
2019 Portoroz CH R32,W vs Simon,56% (5/9),80% (4/5),1/1,11% (1/9),0% (0/1),3/4,2/2,0/0,1/1,0/0
2019 Sopot CH R32,L vs Elias,43% (6/14),100% (6/6),2/6,53% (8/15),13% (1/8),4/6,1/1,1/2,0/0,1/2
2019 Braga CH R32,W vs Cachin,67% (10/15),80% (8/10),2/5,47% (7/15),14% (1/7),4/8,2/4,0/1,1/3,0/0
2019 Bordeaux CH R16,L vs Barrere,43% (6/14),67% (4/6),2/5,38% (5/13),0% (0/5),4/4,1/1,1/1,0/0,0/0
2019 Bordeaux CH R32,W vs Escoffier,64% (7/11),71% (5/7),1/3,50% (5/10),40% (2/5),2/4,0/0,0/0,0/0,0/0
2019 Tunis CH R32,L vs Giustino,13% (1/8),100% (1/1),1/4,63% (5/8),0% (0/5),1/1,0/0,1/2,0/0,0/1
2019 Tunis CH R64,W vs Perez Sanz,78% (7/9),71% (5/7),2/3,40% (4/10),25% (1/4),4/4,1/2,0/0,1/2,0/0
2019 Barletta CH R64,L vs Grigelis,29% (4/14),100% (4/4),1/4,36% (5/14),20% (1/5),4/4,1/1,0/0,0/0,0/0
2019 Sophia Antipolis CH R64,L vs Miedler,35% (6/17),50% (3/6),1/5,41% (7/17),29% (2/7),2/3,0/1,1/1,0/0,0/0
2019 Marbella CH R32,L vs Baldi,45% (5/11),60% (3/5),2/4,50% (5/10),20% (1/5),2/2,0/0,1/1,0/0,1/1
2019 Pau CH R16,L vs Gombos,35% (6/17),33% (2/6),0/3,38% (6/16),50% (3/6),2/2,0/0,4/4,0/0,1/1
2019 Pau CH R32,W vs Griekspoor,31% (5/16),80% (4/5),1/2,41% (7/17),71% (5/7),2/3,1/1,2/2,1/1,0/0
2019 Pau CH R64,W vs Jacq,40% (4/10),100% (4/4),1/2,30% (3/10),33% (1/3),4/4,2/2,0/0,1/1,0/0
2019 Bergamo CH R32,L vs Giustino,13% (1/8),100% (1/1),0/4,71% (5/7),0% (0/5),0/1,0/0,0/1,0/0,0/0
2019 Bergamo CH R64,W vs Caruana,30% (3/10),67% (2/3),0/1,9% (1/11),0% (0/1),2/2,1/1,2/2,1/1,0/0
2019 Cherbourg CH R16,L vs Rosol,8% (1/12),100% (1/1),0/3,33% (4/12),0% (0/4),1/1,1/1,1/2,0/0,0/1
2022 (3 matches),,17.0%,62.5%,9.1%,47.7%,42.9%,80.0%,-,85.7%,-,100.0%
2019 (26 matches),,38.5%,75.2%,28.0%,37.5%,26.5%,81.3%,76.0%,71.9%,69.2%,60.0%
2018 (14 matches),,40.9%,67.2%,24.3%,41.6%,32.3%,83.3%,78.6%,64.3%,83.3%,66.7%
2017 (18 matches),,36.9%,63.2%,27.6%,44.4%,27.2%,67.5%,66.7%,66.7%,50.0%,54.5%
2016 (11 matches),,45.3%,68.3%,31.7%,41.1%,20.7%,60.5%,66.7%,71.4%,66.7%,80.0%
Career (72 matches),,38.5%,69.3%,27.0%,41.0%,27.7%,74.9%,73.3%,70.2%,69.0%,65.7%
