Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,3,Hard,7,4,3,57.1%,1,0,1,0.0%,2015,2017,Q3,0,,,,,,,,,,
Roland Garros,3,Clay,4,1,3,25.0%,2,1,1,50.0%,2015,2017,Q2,0,,,,,,,,,,
Wimbledon,2,Grass,2,0,2,0.0%,2,1,1,50.0%,2015,2016,Q1,0,,,,,,,,,,
US Open,3,Hard,3,0,3,0.0%,1,0,1,0.0%,2014,2016,Q1,1,0.89,0.0%,2.8%,67.6%,52.1%,47.8%,50.7%,43.8%,50.0%,10.5%
Zhengzhou,3,Hard,3,0,3,0.0%,0,0,0,-,2017,2019,R32,3,0.68,0.6%,8.6%,57.7%,51.1%,29.0%,41.7%,39.5%,41.9%,43.8%
Washington,4,Hard,10,5,5,50.0%,2,2,0,100.0%,2014,2019,R16,9,0.98,1.2%,5.7%,59.2%,62.3%,46.4%,55.8%,43.2%,53.2%,52.1%
Monterrey,2,Hard,3,1,2,33.3%,0,0,0,-,2016,2019,Q2,3,0.99,0.9%,5.1%,64.5%,57.9%,49.4%,54.8%,44.9%,46.4%,27.3%
Mumbai,2,Hard,6,4,2,66.7%,0,0,0,-,2017,2018,R32,6,1.22,1.9%,5.4%,63.3%,66.5%,43.1%,57.9%,51.5%,43.3%,58.7%
Tianjin,4,Hard,9,5,4,55.6%,0,0,0,-,2015,2018,Q3,6,1.02,0.3%,6.5%,65.5%,60.5%,44.0%,54.8%,46.0%,48.8%,42.9%
Guangzhou,2,Hard,2,0,2,0.0%,1,0,1,0.0%,2017,2018,Q1,2,0.75,0.9%,5.4%,60.4%,55.2%,43.2%,50.5%,37.4%,47.1%,66.7%
