Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2016 Washington R32,L vs Wozniacki,2.6%,0.0%,8.2%,37.5%,7.6%,14.3%,0.0%,3.4%,22.2%,0.0%,-,-5,4
Career (1 matches),,2.6%,0.0%,8.2%,37.5%,7.6%,14.3%,0.0%,3.4%,22.2%,0.0%,-,-5,4
