Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,17,11,6,64.7%,24-14,63.2%,197-152,56.4%,2-2,50.0%,17,70.1%,41.6%,4.4%,5.6%,64.8%,64.9%,47.0%,58.6%,46.0%,52.4%,1.11,SF (Dubai)
2025,63,45,18,71.4%,93-47,66.4%,726-575,55.8%,9-5,64.3%,62,72.7%,38.1%,5.1%,6.1%,63.0%,66.0%,48.7%,59.6%,45.1%,52.2%,1.12,W (2x)
2024,29,17,12,58.6%,39-24,61.9%,306-279,52.3%,3-4,42.9%,28,66.2%,37.6%,4.0%,6.5%,61.1%,61.1%,48.4%,56.1%,43.9%,50.2%,1.00,F (Toronto)
2023,9,2,7,22.2%,5-13,27.8%,82-100,45.1%,0-3,0.0%,9,61.1%,28.6%,2.4%,5.7%,64.7%,60.8%,43.3%,54.6%,41.1%,48.1%,0.91,R16 (Adelaide 2)
2022,47,33,14,70.2%,71-39,64.5%,548-450,54.9%,5-3,62.5%,44,71.5%,37.1%,4.2%,5.2%,65.7%,66.1%,47.9%,59.9%,44.1%,51.9%,1.10,W (Melbourne 2)
2021,29,14,15,48.3%,35-32,52.2%,329-288,53.3%,2-4,33.3%,29,67.0%,39.9%,3.2%,4.6%,66.5%,63.5%,47.6%,58.2%,45.5%,51.8%,1.09,QF (2x)
2020,21,11,10,52.4%,25-20,55.6%,212-204,51.0%,3-2,60.0%,20,62.8%,38.2%,2.3%,4.0%,67.2%,60.0%,45.3%,55.2%,44.8%,50.0%,1.00,SF (Auckland)
2019,36,23,13,63.9%,52-30,63.4%,416-344,54.7%,6-1,85.7%,36,67.7%,41.4%,1.9%,5.2%,65.3%,62.6%,47.1%,57.2%,46.6%,51.9%,1.09,W (Bogota)
2018,17,11,6,64.7%,24-11,68.6%,180-133,57.5%,1-1,50.0%,16,75.8%,39.0%,1.3%,4.6%,66.8%,65.6%,50.1%,60.5%,44.9%,53.0%,1.14,F (Hiroshima)
2017,2,0,2,0.0%,2-4,33.3%,26-30,46.4%,0-0,-,2,53.8%,33.3%,1.9%,2.9%,57.1%,59.2%,38.9%,50.5%,46.2%,48.4%,0.93,R128 (2x)
Career,270,167,103,61.9%,370-234,61.3%,3022-2555,54.2%,31-25,55.4%,263,69.2%,38.5%,3.6%,5.4%,64.6%,63.9%,47.6%,58.2%,45.0%,51.6%,1.07,
