Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 Miami R16,L vs Bencic,57% (4/7),0% (0/1),0/0,0/0,43% (3/7),0/2,0/1,- (0/0),- (0/0)
2026 Miami R32,W vs Starodubtseva,50% (7/14),63% (5/8),2/4,1/2,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2026 Indian Wells R16,L vs Mboko,26% (5/19),0% (0/1),0/0,0/0,0% (0/4),0/2,0/1,- (0/0),- (0/0)
2026 Indian Wells R32,W vs Raducanu,88% (7/8),71% (5/7),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2026 Dubai QF,W vs Andreeva,54% (7/13),53% (8/15),2/5,1/4,44% (7/16),2/3,0/0,60% (3/5),67% (4/6)
2026 Australian Open QF,L vs Pegula,60% (6/10),50% (2/4),0/0,0/0,64% (7/11),1/3,0/1,25% (1/4),0% (0/4)
2026 Brisbane R16,L vs Kostyuk,67% (6/9),17% (1/6),0/0,0/0,56% (5/9),0/2,0/1,- (0/0),- (0/0)
2025 Riyadh Finals SF,L vs Sabalenka,41% (9/22),33% (3/9),1/1,0/0,64% (9/14),2/4,0/1,- (0/0),- (0/0)
2025 Riyadh Finals RR,L vs Rybakina,50% (4/8),0% (0/1),0/0,0/0,20% (1/5),0/2,0/1,- (0/0),- (0/0)
2025 Riyadh Finals RR,W vs Swiatek,71% (15/21),25% (3/12),2/2,1/1,100% (4/4),1/2,0/0,40% (2/5),20% (1/5)
2025 Riyadh Finals RR,W vs Keys,67% (10/15),60% (6/10),2/3,1/2,43% (3/7),0/1,0/0,- (0/0),- (0/0)
2025 Beijing F,W vs Noskova,64% (9/14),63% (5/8),2/2,1/1,67% (4/6),0/1,0/0,- (0/0),- (0/0)
2025 Beijing SF,W vs Gauff,64% (7/11),63% (5/8),2/4,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2025 Beijing QF,W vs Paolini,68% (13/19),45% (5/11),2/2,1/1,79% (11/14),1/2,0/0,33% (2/6),40% (2/5)
2025 Beijing R16,W vs Muchova,71% (10/14),75% (3/4),2/5,1/1,63% (5/8),0/1,0/0,- (0/0),- (0/0)
2025 Beijing R32,W vs Zhang,73% (8/11),50% (4/8),2/8,1/1,50% (1/2),3/3,0/0,67% (8/12),42% (5/12)
2025 Beijing R64,W vs Boulter,53% (8/15),44% (4/9),2/4,1/3,100% (4/4),0/0,0/0,- (0/0),- (0/0)
2025 US Open F,L vs Sabalenka,38% (5/13),57% (4/7),0/0,0/0,17% (1/6),2/4,2/3,60% (3/5),0% (0/5)
2025 US Open SF,W vs Osaka,67% (12/18),46% (6/13),2/5,1/3,55% (6/11),3/4,0/0,70% (7/10),36% (4/11)
2025 US Open QF,W vs Swiatek,50% (8/16),44% (4/9),2/5,1/3,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2026 (7 matches),,52.5%,50.0%,54.5%,42.9%,46.0%,25.0%,0.0%,44.4%,40.0%
2025 (47 matches),,62.0%,43.5%,55.5%,58.6%,60.3%,50.0%,50.0%,62.2%,45.9%
2024 (8 matches),,62.3%,45.8%,44.0%,33.3%,58.7%,43.8%,60.0%,54.5%,36.4%
2023 (5 matches),,58.7%,38.7%,66.7%,100.0%,43.6%,57.9%,55.6%,28.6%,57.1%
2022 (17 matches),,65.0%,41.3%,61.5%,61.1%,46.6%,28.0%,14.3%,58.3%,36.4%
Career (180 matches),,59.5%,46.4%,56.1%,58.3%,56.5%,45.2%,43.8%,56.8%,48.8%
