Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Miami R16,L vs Bencic,3.0,2.8,3.3,46.7%,20.0%,30.0%,50.0%,55.8%,5.3%,-0.5,-0.7,-3.5,-6.5
2026 Miami R32,W vs Starodubtseva,2.7,2.7,2.7,55.3%,78.9%,25.0%,50.0%,50.4%,6.9%,6.5,11.0,7.5,14.2
2026 Indian Wells R16,L vs Mboko,3.2,3.7,2.5,44.6%,26.7%,55.6%,33.3%,55.9%,9.5%,-14.0,-18.4,-5.5,-9.8
2026 Indian Wells R32,W vs Raducanu,3.1,3.0,3.1,66.0%,85.0%,66.7%,100.0%,46.1%,0.0%,7.5,17.4,17.0,31.5
2026 Dubai QF,W vs Andreeva,4.1,4.4,3.9,50.9%,48.6%,46.2%,52.6%,49.4%,5.4%,4.5,2.5,0.0,0.0
2026 Australian Open QF,L vs Pegula,3.7,3.5,3.9,36.1%,53.8%,40.0%,66.7%,56.2%,7.1%,10.5,9.8,0.5,0.6
2026 Brisbane R16,L vs Kostyuk,2.9,3.1,2.6,42.4%,45.8%,75.0%,25.0%,62.4%,6.4%,-0.5,-0.7,11.5,26.1
2025 Riyadh Finals SF,L vs Sabalenka,2.8,3.1,2.6,48.6%,52.0%,50.0%,33.3%,48.7%,10.1%,4.0,3.7,13.5,12.7
2025 Riyadh Finals RR,W vs Swiatek,3.1,3.4,2.8,49.0%,58.5%,60.0%,20.0%,56.7%,6.4%,23.5,17.3,9.0,8.9
2025 Riyadh Finals RR,W vs Keys,2.3,2.5,2.0,57.1%,40.6%,100.0%,0.0%,57.2%,0.0%,-2.0,-2.6,-8.0,-13.8
2025 Riyadh Finals RR,L vs Rybakina,2.2,2.5,2.0,38.2%,38.5%,33.3%,-,63.2%,4.0%,-6.5,-15.5,4.5,18.8
2025 Beijing F,W vs Noskova,3.2,3.1,3.4,53.5%,59.0%,50.0%,80.0%,47.3%,7.5%,17.5,19.2,6.0,6.2
2025 Beijing SF,W vs Gauff,3.0,3.3,2.7,74.2%,42.1%,60.0%,66.7%,43.6%,4.8%,8.5,18.5,11.0,18.6
2025 Beijing QF,W vs Paolini,4.0,4.1,3.8,50.8%,58.8%,45.0%,50.0%,51.0%,3.6%,21.5,11.0,11.5,6.3
2025 Beijing R16,W vs Muchova,3.5,3.8,3.2,49.5%,56.3%,47.6%,33.3%,69.1%,6.3%,25.0,18.4,4.5,7.9
2025 Beijing R32,W vs Zhang,2.8,2.8,2.7,55.4%,63.0%,37.5%,100.0%,49.7%,2.7%,9.0,13.0,10.0,14.1
2025 Beijing R64,W vs Boulter,2.5,2.9,2.1,52.3%,56.5%,100.0%,-,58.6%,6.5%,1.5,2.4,4.5,10.5
2025 US Open F,L vs Sabalenka,2.9,2.8,3.0,42.6%,46.7%,37.5%,66.7%,51.8%,5.0%,-4.5,-5.4,1.5,2.0
2025 US Open SF,W vs Osaka,3.2,3.4,2.9,48.7%,60.7%,47.1%,66.7%,51.1%,5.8%,12.0,7.8,14.5,10.0
2025 US Open QF,W vs Swiatek,3.0,3.0,3.0,55.4%,53.3%,60.0%,66.7%,53.8%,3.0%,5.0,6.5,7.0,10.9
Last 52 Weeks (43 matches),,3.1,3.2,3.1,50.0%,55.2%,51.7%,53.9%,53.3%,6.4%,6.5,7.1,6.5,8.4
Career (111 matches),,3.3,3.3,3.2,49.3%,53.2%,52.2%,52.3%,52.3%,7.0%,7.8,8.3,6.8,8.1
