Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),6,6180,8,2043,8,1994,12,1858,4,1882,,,,
2025,4,6287,5,2079,5,2030,11,1877,4,1900,,
2024,36,1461,28,1886,18,1859,46,1733,42,1685,,
2023,369,169,,,,,,,,,,
2022,23,1746,9,1966,17,1883,9,1877,13,1796,,
2021,78,890,42,1840,40,1804,37,1757,63,1631,,
2020,30,1905,27,1847,31,1799,21,1788,,,470,141
2019,24,1793,41,1853,45,1794,30,1793,61,1651,415,151
2018,96,635,63,1787,59,1750,,,,,,
2017,191,297,,,,,,,,,777,31
2016,765,20,,,,,,,,,,
