Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
11,Aryna Sabalenka [BLR],6,5,54.5%,1,0,1,0.0%,2019,2025,11,1.01,4.1%,5.4%,64.4%,62.9%,46.9%,57.2%,43.0%,58.2%,50.0%
7,Karolina Pliskova [CZE],1,6,14.3%,5,1,4,20.0%,2018,2026,7,0.85,2.6%,3.3%,65.7%,61.6%,47.3%,56.7%,36.8%,56.5%,34.9%
5,Belinda Bencic [SUI],2,3,40.0%,2,2,0,100.0%,2019,2026,5,0.92,4.6%,8.0%,64.6%,60.0%,40.9%,53.2%,43.1%,47.5%,40.0%
5,Jessica Pegula [USA],0,5,0.0%,2,0,2,0.0%,2020,2026,5,0.78,3.4%,6.9%,65.4%,57.3%,43.0%,52.4%,37.3%,62.7%,48.4%
5,Elina Svitolina [UKR],1,4,20.0%,0,0,0,-,2018,2025,5,0.88,3.2%,5.5%,65.3%,66.5%,38.9%,56.9%,37.8%,41.9%,46.2%
5,Yulia Putintseva [KAZ],4,1,80.0%,1,1,0,100.0%,2022,2025,5,1.33,3.1%,8.0%,65.5%,69.0%,54.4%,64.0%,48.0%,33.3%,42.6%
5,Daria Kasatkina [RUS],5,0,100.0%,1,1,0,100.0%,2020,2024,4,1.20,1.6%,5.4%,64.6%,62.7%,41.8%,55.3%,53.6%,51.6%,56.1%
4,Emma Raducanu [GBR],2,2,50.0%,0,0,0,-,2025,2026,4,1.12,4.3%,6.3%,60.9%,63.5%,43.2%,55.6%,49.8%,33.3%,51.6%
4,Marta Kostyuk [UKR],1,3,25.0%,0,0,0,-,2019,2026,4,0.87,0.7%,5.9%,68.4%,57.2%,42.7%,52.6%,41.2%,55.3%,35.1%
4,Beatriz Haddad Maia [BRA],3,1,75.0%,1,1,0,100.0%,2019,2025,4,1.24,5.7%,4.9%,70.3%,65.8%,56.0%,62.9%,46.0%,70.6%,33.3%
4,Anastasia Pavlyuchenkova [RUS],4,0,100.0%,2,1,1,50.0%,2018,2025,4,1.29,10.1%,7.8%,59.5%,69.9%,49.2%,61.5%,49.7%,58.3%,46.7%
4,Liudmila Samsonova [RUS],2,2,50.0%,0,0,0,-,2023,2025,4,0.86,3.6%,6.3%,60.3%,55.6%,49.4%,53.1%,40.5%,42.9%,55.6%
4,Emma Navarro [USA],4,0,100.0%,1,1,0,100.0%,2022,2025,4,1.29,4.4%,6.0%,59.0%,69.4%,54.9%,63.5%,47.1%,47.4%,44.2%
4,Petra Martic [CRO],3,1,75.0%,0,0,0,-,2018,2025,4,1.10,3.9%,6.5%,65.2%,63.5%,48.7%,58.3%,45.7%,75.0%,45.7%
4,Veronika Kudermetova [RUS],1,3,25.0%,2,0,2,0.0%,2021,2025,4,0.86,2.1%,6.3%,63.0%,55.3%,44.8%,51.4%,41.8%,58.5%,44.8%
