Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,5,2,3,40.0%,4-8,33.3%,44-61,41.9%,0-0,-,5,51.0%,33.3%,1.2%,2.4%,57.4%,53.8%,45.5%,50.3%,43.2%,46.8%,0.87,R32 (Charleston)
2024,5,0,5,0.0%,1-10,9.1%,30-65,31.6%,0-1,0.0%,5,39.1%,25.0%,0.9%,4.7%,60.7%,49.7%,40.0%,45.9%,38.1%,42.1%,0.70,R32 (Cleveland)
2023,30,14,16,46.7%,36-36,50.0%,312-332,48.4%,6-0,100.0%,30,61.6%,34.1%,2.3%,4.8%,61.0%,61.1%,46.2%,55.3%,43.2%,49.2%,0.97,W (Hobart)
2022,30,13,17,43.3%,29-39,42.6%,314-356,46.9%,5-6,45.5%,30,61.8%,33.5%,2.9%,4.7%,57.0%,63.8%,43.3%,55.0%,42.9%,48.9%,0.95,QF (2x)
2021,28,12,16,42.9%,26-37,41.3%,263-309,46.0%,1-4,20.0%,28,62.9%,32.5%,3.0%,4.6%,55.9%,64.2%,45.3%,55.9%,42.2%,48.9%,0.96,SF (Nottingham)
2020,14,5,9,35.7%,13-19,40.6%,133-157,45.9%,2-2,50.0%,14,55.7%,36.3%,1.9%,2.5%,66.9%,56.6%,45.5%,52.9%,43.5%,48.1%,0.92,QF (Hobart)
2019,21,9,12,42.9%,20-26,43.5%,197-214,47.9%,1-2,33.3%,21,63.7%,31.6%,2.3%,5.0%,61.1%,60.1%,47.7%,55.3%,42.1%,48.8%,0.94,QF (Washington)
2018,8,2,6,25.0%,6-14,30.0%,86-106,44.8%,0-1,0.0%,8,56.4%,34.0%,1.9%,7.8%,60.0%,60.9%,39.3%,52.3%,42.6%,47.6%,0.89,R32 (3x)
2017,43,20,23,46.5%,46-53,46.5%,448-464,49.1%,4-3,57.1%,43,55.0%,44.5%,1.9%,7.8%,60.9%,59.2%,41.2%,52.2%,47.2%,49.8%,0.99,W (Auckland)
2016,24,15,9,62.5%,32-24,57.1%,268-248,51.9%,2-1,66.7%,24,61.7%,41.7%,2.3%,3.7%,58.7%,62.0%,45.8%,55.3%,46.1%,50.6%,1.03,F (2x)
2015,35,13,22,37.1%,29-50,36.7%,315-406,43.7%,7-4,63.6%,29,57.4%,32.3%,1.5%,6.8%,63.8%,63.6%,47.1%,57.6%,41.1%,49.3%,0.97,SF (Auckland)
2014,41,21,20,51.2%,46-44,51.1%,398-408,49.4%,5-1,83.3%,38,-,-,1.1%,4.3%,63.4%,61.6%,42.7%,54.7%,43.3%,48.9%,0.96,QF (3x)
2013,30,13,17,43.3%,29-41,41.4%,290-356,44.9%,6-2,75.0%,23,-,-,1.0%,3.5%,62.5%,56.2%,44.4%,51.8%,41.6%,46.8%,0.86,QF (3x)
2012,10,4,6,40.0%,9-12,42.9%,96-98,49.5%,1-2,33.3%,10,-,-,1.5%,3.4%,67.7%,59.4%,49.5%,56.2%,42.8%,49.4%,0.98,QF (Quebec City)
2011,3,0,3,0.0%,0-6,0.0%,14-37,27.5%,0-1,0.0%,3,-,-,1.4%,6.1%,50.3%,56.8%,41.1%,49.0%,24.5%,37.1%,0.48,R128 (3x)
Career,327,143,184,43.7%,326-419,43.8%,3208-3617,47.0%,40-30,57.1%,311,59.2%,36.0%,2.0%,5.1%,60.9%,60.6%,44.4%,54.3%,43.3%,48.8%,0.95,
