Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open R128,L vs Kalinskaya,86.1,93.9,6.1,95.9,88.4,101,79,77.2,3.7,84.0,76.0,85,71
2023 US Open R64,L vs Juvan,83.1,88.5,8.3,95.6,84.3,105,74,74.3,3.6,75.3,73.8,85,67
2023 US Open R128,W vs Kovinic,79.5,83.0,8.7,90.7,79.0,103,74,73.9,4.2,,75.3,82,63
2023 Wimbledon R128,L vs Pegula,85.8,92.5,7.9,94.1,88.0,101,74,73.7,3.9,76.0,,82,63
2022 US Open R32,L vs Swiatek,88.5,96.8,6.7,97.4,95.7,105,70,78.2,3.3,80.8,77.3,86,73
2022 US Open R64,W vs Alexandrova,88.2,96.4,6.8,99.5,92.0,107,82,78.9,3.6,81.6,,86,70
2022 US Open R128,W vs Bronzetti,85.1,90.2,7.3,96.1,86.4,107,80,77.5,3.7,80.0,76.0,83,70
2022 Wimbledon R64,L vs Anisimova,89.4,95.9,6.1,96.9,89.9,103,84,80.9,2.6,81.6,81.0,89,76
2021 US Open R64,L vs Andreescu,86.1,92.8,5.8,95.6,88.9,99,81,77.5,3.5,81.7,76.3,84,70
2021 US Open R128,W vs Tomova,87.3,93.3,8.7,99.1,85.5,104,78,77.8,3.7,76.0,76.7,85,70
2019 US Open R64,L vs Barty,82.6,85.8,8.1,91.7,82.6,101,75,75.9,2.8,78.0,76.5,81,71
2019 Wimbledon R64,W vs Kerber,85.1,87.4,9.0,93.0,81.3,103,74,77.4,2.1,77.0,74.5,80,72
2019 Roland Garros R64,L vs Konta,83.4,87.0,7.9,,,100,75,78.0,3.1,,,85,73
2017 US Open R128,L vs Kenin,83.7,86.5,6.7,88.2,87.2,101,75,78.0,2.3,79.5,79.0,83,74
2016 US Open R64,L vs Svitolina,84.2,86.2,4.8,,,101,78,78.8,4.0,,,85,68
2016 Australian Open R32,L vs Sharapova,87.7,94.6,7.2,,,103,64,81.7,2.4,,,86,76
2016 Australian Open R64,W vs Rybarikova,91.2,95.7,4.2,,,100,80,78.7,1.5,,,80,75
2015 US Open R64,L vs Makarova,86.4,92.9,7.0,,,101,77,81.5,4.0,,,93,70
2015 US Open R128,W vs Watson,89.8,95.1,6.7,,,104,80,80.9,3.1,,,88,75
2015 Australian Open R64,L vs Williams,86.6,90.3,6.0,,,100,79,77.5,1.7,,,80,74
Career (29 matches),,85.9,91.0,7.0,95.3,86.7,107,64,78.2,3.2,79.5,76.6,93,63
