Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,4,1,3,25.0%,2-7,22.2%,31-51,37.8%,0-0,-,4,50.0%,26.2%,1.1%,1.9%,57.9%,53.9%,44.6%,50.0%,38.6%,44.4%,0.77
Clay,2,1,1,50.0%,2-3,40.0%,17-22,43.6%,0-0,-,2,47.4%,40.0%,3.3%,4.1%,53.7%,52.3%,44.6%,48.8%,47.2%,48.0%,0.92
Grand Slams,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,1,37.5%,12.5%,6.4%,4.3%,51.1%,50.0%,39.1%,44.7%,26.2%,36.0%,0.47
Premiers,2,1,1,50.0%,2-3,40.0%,17-22,43.6%,0-0,-,2,47.4%,40.0%,3.3%,4.1%,53.7%,52.3%,44.6%,48.8%,47.2%,48.0%,0.92
vs Righties,5,1,4,20.0%,2-9,18.2%,33-59,35.9%,0-0,-,5,42.2%,29.8%,2.6%,3.7%,57.2%,50.3%,42.2%,46.9%,40.6%,43.7%,0.76
vs Top 10,1,0,1,0.0%,0-2,0.0%,6-13,31.6%,0-0,-,1,55.6%,10.0%,0.0%,0.0%,61.7%,48.3%,61.1%,53.2%,26.9%,39.4%,0.58
