Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),615,75,210,1547,180,1552,189,1499,142,1497,,,,
2025,362,171,190,1568,166,1563,184,1509,135,1508,,
2024,270,253,122,1672,117,1639,112,1611,103,1564,646,84
2023,68,933,69,1740,67,1697,69,1669,68,1608,,
2022,87,706,87,1722,86,1677,77,1646,67,1605,,
2021,89,839,98,1694,97,1652,100,1626,83,1586,,
2020,75,967,88,1694,84,1665,82,1621,,,221,368
2019,64,902,67,1786,71,1734,62,1696,68,1632,392,164
2018,173,340,125,1642,111,1626,117,1575,120,1514,182,372
2017,50,1093,91,1722,74,1704,88,1625,91,1578,213,348
2016,61,960,68,1756,58,1730,87,1634,61,1634,469,94
2015,88,710,93,1714,95,1659,96,1620,49,1657,209,311
2014,55,980,57,1780,63,1719,71,1668,44,1689,308,161
2013,70,841,76,1731,67,1696,85,1631,108,1530,332,185
2012,91,714,70,1768,71,1710,66,1690,,,,
2011,319,152,261,1387,243,1366,271,1297,,,692,42
2010,443,79,,,,,,,,,,
