Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,12,Hard,21,9,12,42.9%,4,2,2,50.0%,2011,2023,R32,20,0.90,1.8%,4.9%,59.6%,61.8%,45.1%,55.1%,40.3%,55.9%,43.0%
Roland Garros,12,Clay,19,7,12,36.8%,3,1,2,33.3%,2012,2025,R64,17,0.98,1.9%,4.0%,64.7%,57.3%,42.6%,52.1%,46.8%,49.4%,41.9%
Wimbledon,12,Grass,23,10,13,43.5%,4,4,0,100.0%,2013,2025,R32,19,0.95,2.0%,4.7%,62.9%,64.0%,41.9%,55.8%,42.2%,43.0%,54.5%
US Open,15,Hard,23,8,15,34.8%,8,6,2,75.0%,2011,2025,R32,22,0.89,2.2%,5.3%,58.9%,60.1%,46.3%,54.4%,40.4%,56.8%,50.3%
Fed Cup,2,,2,0,2,0.0%,0,0,0,-,2015,2017,,1,0.79,0.0%,10.7%,62.7%,48.9%,35.7%,44.0%,44.4%,41.7%,40.0%
Cincinnati,14,Hard,20,6,14,30.0%,4,4,0,100.0%,2012,2025,R32,17,0.81,1.6%,5.5%,60.1%,58.9%,40.7%,51.7%,39.0%,49.0%,33.3%
Charleston,10,Clay,18,8,10,44.4%,3,2,1,66.7%,2011,2025,QF,18,0.91,1.4%,5.0%,62.2%,57.2%,46.2%,53.0%,43.0%,39.5%,49.2%
Miami,12,Hard,22,9,13,40.9%,4,3,1,75.0%,2010,2025,R32,21,0.92,1.0%,5.1%,59.2%,59.3%,45.7%,53.8%,42.7%,51.1%,44.5%
Indian Wells,12,Hard,23,11,12,47.8%,4,4,0,100.0%,2011,2025,R16,22,0.99,1.3%,6.6%,57.8%,60.6%,43.1%,53.2%,46.1%,53.4%,47.3%
Cleveland,4,Hard,4,0,4,0.0%,0,0,0,-,2021,2024,R32,4,0.78,3.5%,3.1%,52.1%,57.3%,37.0%,47.6%,40.7%,47.8%,53.6%
Eastbourne,7,Grass,22,14,8,63.6%,8,5,3,62.5%,2014,2024,QF,20,1.06,2.5%,4.3%,61.3%,64.2%,46.2%,57.2%,45.3%,51.7%,49.1%
