Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2019,17,9,8,52.9%,24-24,50.0%,239-229,51.1%,3-5,37.5%,17,79.7%,22.4%,7.9%,3.3%,57.2%,74.2%,49.3%,63.5%,36.0%,50.2%,0.99,SF (Montpellier)
2018,28,15,13,53.6%,41-30,57.7%,372-322,53.6%,6-8,42.9%,27,84.0%,22.6%,9.8%,2.2%,60.5%,77.0%,49.9%,66.3%,37.5%,51.7%,1.11,F (Doha)
2017,54,35,19,64.8%,84-52,61.8%,730-632,53.6%,17-14,54.8%,53,86.9%,19.8%,10.1%,3.1%,58.4%,78.5%,53.1%,68.0%,35.7%,51.9%,1.11,F (Lyon)
2016,60,40,20,66.7%,95-62,60.5%,829-728,53.2%,17-14,54.8%,59,84.4%,21.4%,10.3%,3.7%,57.4%,78.1%,50.8%,66.5%,36.7%,51.4%,1.09,W (Shenzhen)
2015,79,57,22,72.2%,132-62,68.0%,1053-831,55.9%,24-10,70.6%,79,84.9%,25.7%,10.1%,2.8%,56.4%,77.4%,54.5%,67.4%,39.1%,53.1%,1.20,W (2x)
2014,77,55,22,71.4%,137-62,68.8%,1059-830,56.1%,9-14,39.1%,73,86.1%,25.6%,10.9%,3.5%,57.6%,78.2%,53.6%,67.8%,39.1%,53.0%,1.21,W (2x)
2013,79,54,25,68.4%,134-67,66.7%,1117-893,55.6%,18-21,46.2%,73,86.3%,24.5%,10.4%,2.9%,58.6%,77.8%,52.0%,67.1%,38.6%,52.6%,1.17,F (3x)
2012,86,62,24,72.1%,151-77,66.2%,1241-965,56.3%,20-17,54.1%,79,86.8%,25.6%,10.8%,2.9%,58.6%,77.5%,53.2%,67.4%,38.6%,53.0%,1.18,W (2x)
2011,77,53,24,68.8%,127-59,68.3%,1000-755,57.0%,16-7,69.6%,73,84.8%,28.0%,9.5%,2.9%,57.5%,77.7%,52.8%,67.1%,40.0%,53.4%,1.22,W (Beijing)
2010,71,45,26,63.4%,118-73,61.8%,1023-832,55.1%,12-17,41.4%,68,86.8%,24.2%,10.4%,3.2%,56.5%,79.1%,54.8%,68.5%,38.7%,53.1%,1.23,F (2x)
2009,62,36,26,58.1%,93-77,54.7%,852-812,51.2%,16-8,66.7%,57,80.9%,22.0%,8.5%,3.2%,58.8%,74.4%,52.6%,65.4%,37.8%,51.2%,1.09,W (Munich)
2008,57,35,22,61.4%,89-57,61.0%,755-638,54.2%,13-7,65.0%,54,84.2%,24.2%,11.4%,3.1%,60.2%,76.7%,53.2%,67.3%,37.8%,52.2%,1.16,W (Tokyo)
2007,71,47,24,66.2%,109-62,63.7%,926-768,54.7%,22-16,57.9%,65,86.1%,24.1%,10.5%,3.2%,58.6%,77.8%,54.1%,68.0%,37.2%,52.5%,1.16,W (2x)
2006,72,48,24,66.7%,114-68,62.6%,950-811,53.9%,14-13,51.9%,68,81.4%,24.7%,9.9%,3.8%,57.9%,75.2%,50.7%,64.9%,39.0%,51.7%,1.11,F (2x)
2005,63,34,29,54.0%,89-80,52.7%,836-799,51.1%,14-16,46.7%,60,81.0%,21.3%,9.5%,3.4%,57.4%,74.8%,50.1%,64.3%,36.2%,50.3%,1.01,W (Paris Masters)
2004,31,16,15,51.6%,42-46,47.7%,417-427,49.4%,3-4,42.9%,25,75.4%,23.5%,9.0%,4.5%,58.4%,71.7%,46.5%,61.2%,38.5%,49.9%,0.99,W (Palermo)
2003,4,2,2,50.0%,7-6,53.8%,65-61,51.6%,1-1,50.0%,3,80.4%,21.2%,13.0%,4.6%,55.7%,73.7%,51.5%,63.8%,36.2%,49.4%,1.00,
Career,988,643,345,65.1%,1586-964,62.2%,13464-11333,54.3%,225-192,54.0%,933,84.3%,24.0%,10.1%,3.2%,58.0%,76.9%,52.4%,66.6%,38.1%,52.2%,1.14,
