Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2019 US Open R128,L vs Brooksby,32,29,1.1,15.3%,13.9%,27,26,1.0,14.0%,13.5%,9.3%,3.1%,1.5,21.5%,14.4%
2019 Wimbledon R128,L vs Fritz,21,17,1.2,12.3%,9.9%,17,15,1.1,11.7%,10.3%,6.9%,3.4%,2.2,27.5%,12.3%
2019 Indian Wells Masters R128,L vs Lopez,27,28,1.0,15.0%,15.6%,23,24,1.0,14.8%,15.5%,8.4%,6.5%,1.1,16.7%,15.6%
2019 Australian Open R32,W vs Schwartzman,60,44,1.4,24.7%,18.1%,41,44,0.9,19.2%,20.6%,12.1%,6.5%,1.4,16.0%,11.1%
2019 Australian Open R128,W vs Edmund,36,16,2.3,23.4%,10.4%,24,15,1.6,17.9%,11.2%,12.7%,3.0%,0.7,16.2%,22.1%
2019 Doha F,L vs Bautista Agut,32,35,0.9,19.2%,21.0%,28,32,0.9,18.1%,20.6%,8.4%,7.7%,0.7,10.2%,15.0%
2019 Doha SF,W vs Cecchinato,27,20,1.4,18.5%,13.7%,15,20,0.8,12.0%,16.0%,7.2%,4.8%,0.7,15.1%,22.6%
2018 Roland Garros R128,L vs Chardy,51,49,1.0,14.4%,13.8%,51,49,1.0,17.2%,16.5%,,,0.9,11.9%,13.0%
2018 Monte Carlo Masters R64,L vs Nishikori,18,43,0.4,13.0%,31.2%,17,37,0.5,13.6%,29.6%,12.0%,0.8%,0.8,14.5%,18.8%
2018 Australian Open QF,L vs Federer,18,18,1.0,9.5%,9.5%,18,18,1.0,10.9%,10.9%,,,1.8,24.2%,13.2%
2018 Australian Open R16,W vs Fognini,27,19,1.4,15.7%,11.0%,27,19,1.4,17.5%,12.3%,,,1.2,19.8%,16.3%
2018 Australian Open R32,W vs Del Potro,32,23,1.4,17.8%,12.8%,32,23,1.4,22.1%,15.9%,,,0.8,10.6%,13.9%
2018 Australian Open R64,W vs Garcia Lopez,30,37,0.8,13.8%,17.0%,30,37,0.8,15.7%,19.4%,,,0.9,15.1%,17.0%
2018 Australian Open R128,W vs De Minaur,41,42,1.0,21.7%,22.2%,41,42,1.0,23.8%,24.4%,,,0.5,4.8%,9.5%
2017 US Open R64,L vs Dolgopolov,27,57,0.5,11.5%,24.4%,18,45,0.4,8.9%,22.3%,6.9%,1.0%,1.1,14.1%,12.4%
2017 US Open R128,W vs Harrison,36,35,1.0,18.8%,18.2%,27,30,0.9,16.5%,18.3%,11.6%,3.7%,0.6,14.1%,21.9%
2017 Wimbledon SF,L vs Federer,31,19,1.6,13.3%,8.2%,22,19,1.2,10.6%,9.2%,7.2%,1.9%,2.7,22.7%,8.6%
2017 Wimbledon QF,W vs Djokovic,17,13,1.3,18.3%,14.0%,16,12,1.3,17.8%,13.3%,12.2%,5.6%,0.9,9.7%,10.8%
2017 Wimbledon R16,W vs Thiem,41,19,2.2,15.0%,7.0%,26,17,1.5,10.9%,7.1%,8.4%,0.8%,1.8,17.9%,10.3%
2017 Wimbledon R32,W vs Ferrer,35,18,1.9,20.8%,10.7%,32,17,1.9,20.1%,10.7%,13.8%,5.0%,1.1,11.3%,10.7%
Career (211 matches),,6905,5894,1.2,18.2%,15.5%,5120,5384,1.0,15.4%,16.2%,7.9%,2.6%,1.0,15.8%,15.0%
