Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
28,Novak Djokovic [SRB],3,25,10.7%,12,3,9,25.0%,2008,2017,26,0.78,6.6%,3.7%,54.6%,71.6%,42.4%,58.4%,32.4%,50.5%,36.4%
26,Roger Federer [SUI],6,20,23.1%,17,6,11,35.3%,2004,2018,24,0.80,8.0%,3.1%,56.9%,71.5%,47.2%,61.0%,31.2%,55.8%,37.7%
24,Rafael Nadal [ESP],4,20,16.7%,13,4,9,30.8%,2005,2019,23,0.80,8.5%,3.0%,57.4%,71.8%,47.3%,61.4%,30.9%,57.7%,32.3%
17,Richard Gasquet [FRA],9,8,52.9%,6,4,2,66.7%,2006,2018,16,1.10,11.7%,2.4%,58.6%,74.4%,53.6%,65.8%,37.6%,61.8%,44.0%
17,Andy Murray [GBR],6,11,35.3%,7,4,3,57.1%,2005,2017,17,0.92,5.7%,3.4%,57.1%,72.1%,48.2%,61.9%,35.2%,60.6%,29.7%
16,David Ferrer [ESP],8,8,50.0%,1,1,0,100.0%,2004,2017,15,1.01,6.6%,3.2%,56.4%,73.5%,49.7%,63.1%,37.4%,60.2%,38.9%
16,Stan Wawrinka [SUI],5,11,31.3%,9,4,5,44.4%,2005,2015,14,0.93,9.5%,3.4%,59.1%,74.1%,46.3%,62.7%,34.7%,53.4%,36.5%
15,Feliciano Lopez [ESP],6,9,40.0%,9,5,4,55.6%,2004,2019,14,1.06,12.9%,3.4%,59.8%,77.7%,56.2%,69.0%,33.0%,61.5%,31.4%
15,Gilles Simon [FRA],8,7,53.3%,8,5,3,62.5%,2006,2019,14,1.05,9.0%,3.5%,56.0%,76.2%,44.1%,62.1%,39.9%,59.2%,36.2%
15,Fernando Verdasco [ESP],11,4,73.3%,5,5,0,100.0%,2005,2018,15,1.13,6.1%,2.9%,58.8%,75.3%,52.3%,65.8%,38.7%,58.6%,47.7%
14,Jo Wilfried Tsonga [FRA],9,5,64.3%,4,2,2,50.0%,2004,2017,13,1.04,8.7%,2.7%,59.7%,79.1%,53.1%,68.6%,32.6%,70.8%,36.2%
13,Nicolas Almagro [ESP],9,4,69.2%,10,6,4,60.0%,2005,2013,12,1.11,11.4%,2.4%,57.2%,77.2%,54.7%,67.6%,35.9%,65.5%,35.9%
12,Philipp Kohlschreiber [GER],10,2,83.3%,7,6,1,85.7%,2003,2018,11,1.22,8.6%,3.6%,57.2%,79.9%,54.4%,69.0%,38.0%,64.9%,38.2%
12,Marin Cilic [CRO],6,6,50.0%,7,2,5,28.6%,2009,2017,11,0.94,7.7%,2.3%,60.2%,70.8%,51.4%,63.1%,34.6%,70.5%,44.8%
12,Kevin Anderson [RSA],12,0,100.0%,6,4,2,66.7%,2012,2014,12,1.23,10.1%,3.3%,56.6%,79.0%,56.4%,69.2%,37.8%,72.5%,35.7%
