Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,5,5,0,100.0%,10-2,83.3%,67-42,61.5%,0-0,-,5,76.8%,45.3%,3.3%,5.3%,62.7%,68.4%,48.5%,61.0%,48.2%,54.6%,1.24,W (Manila 125)
2025,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,1,12.5%,37.5%,2.0%,14.0%,68.0%,41.2%,18.8%,34.0%,43.9%,38.5%,0.67,R32 (Parma 125)
2024,7,5,2,71.4%,8-7,53.3%,74-70,51.4%,3-0,100.0%,7,51.4%,51.4%,0.4%,7.1%,66.5%,56.8%,40.8%,51.5%,50.5%,51.0%,1.04,SF (Lleida 125)
2023,4,2,2,50.0%,4-4,50.0%,37-32,53.6%,0-0,-,4,60.0%,47.1%,1.3%,11.9%,65.6%,61.7%,42.3%,55.1%,48.9%,51.7%,1.09,QF (Reus 125)
2022,6,4,2,66.7%,9-6,60.0%,73-62,54.1%,0-1,0.0%,6,67.6%,40.9%,1.8%,7.1%,64.8%,64.8%,43.9%,57.4%,45.6%,51.8%,1.07,QF (2x)
2021,8,5,3,62.5%,11-6,64.7%,84-71,54.2%,2-0,100.0%,0,,,,,,,,,,,,QF (2x)
2020,14,6,8,42.9%,14-20,41.2%,148-167,47.0%,1-2,33.3%,3,53.3%,35.7%,0.9%,6.9%,60.6%,61.1%,36.5%,51.4%,43.2%,47.5%,0.89,SF (W60+H Saint-Malo)
2019,45,34,11,75.6%,71-30,70.3%,526-389,57.5%,2-2,50.0%,0,,,,,,,,,,,,W (2x)
2018,18,13,5,72.2%,26-12,68.4%,194-154,55.7%,1-2,33.3%,0,,,,,,,,,,,,W (Cucuta $15K)
2017,8,5,3,62.5%,12-7,63.2%,93-71,56.7%,0-0,-,0,,,,,,,,,,,,SF (Cucuta $15K)
2016,5,2,3,40.0%,6-6,50.0%,55-47,53.9%,0-1,0.0%,0,,,,,,,,,,,,R16 (2x)
Career,121,81,40,66.9%,171-102,62.6%,1355-1117,54.8%,9-8,52.9%,26,60.9%,44.8%,1.6%,7.5%,64.6%,61.8%,42.3%,54.9%,47.7%,51.3%,1.06,
