Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2026 Indian Wells R64,W vs Jovic,74.3%,53.3%,5.9%,6/0,2.56,0.0%,71.4%,40.0%,1.6%,2.47,0.0%,83.3%,73.3%,13.9%,2.75,0.0%
2025 Guadalajara R16,L vs Jovic,70.8%,60.9%,9.2%,6/0,2.31,2.2%,69.6%,59.4%,6.5%,2.17,3.6%,82.4%,64.3%,17.6%,2.51,0.0%
2025 Bogota F,W vs Kawa,73.8%,60.0%,1.6%,1/0,2.56,2.9%,73.7%,57.1%,0.0%,2.53,3.7%,89.5%,64.7%,5.3%,2.64,0.0%
2024 Guadalajara SF,L vs Gadecki,71.4%,40.0%,3.6%,1/1,2.31,8.3%,69.4%,40.0%,5.6%,2.21,8.0%,88.2%,40.0%,0.0%,2.53,9.1%
2024 Bogota F,W vs Bouzkova,73.2%,51.9%,1.4%,0/1,2.42,1.6%,82.2%,48.6%,2.2%,2.51,2.5%,75.0%,60.0%,0.0%,2.26,0.0%
2024 Bogota R16,W vs Todoni,87.5%,47.1%,7.5%,6/0,2.45,0.0%,89.5%,44.1%,5.3%,2.36,0.0%,92.3%,50.0%,10.3%,2.71,0.0%
2023 Palermo R16,W vs Andreeva,81.4%,62.7%,3.9%,4/0,2.29,1.3%,83.6%,67.4%,5.5%,2.28,1.8%,88.1%,56.8%,2.4%,2.31,0.0%
2023 Palermo R32,W vs Ferro,60.6%,65.0%,1.5%,1/0,2.07,2.6%,84.6%,60.6%,2.6%,2.10,3.8%,87.5%,85.7%,0.0%,2.03,0.0%
2023 Roland Garros R64,L vs Mertens,80.7%,49.3%,4.8%,3/1,2.50,2.1%,82.1%,46.9%,0.0%,2.31,3.1%,92.1%,51.4%,10.5%,2.88,0.0%
2023 Roland Garros R128,W vs Bogdan,83.5%,52.1%,5.9%,5/0,2.14,0.0%,84.4%,44.7%,6.7%,2.20,0.0%,86.8%,60.6%,5.3%,1.79,0.0%
2023 Rome R32,W vs Garcia,70.0%,57.1%,12.5%,10/0,2.69,1.9%,66.7%,46.9%,8.3%,2.58,2.6%,85.7%,70.8%,21.4%,2.94,0.0%
2023 Madrid R32,L vs Sabalenka,69.6%,54.2%,8.7%,4/2,2.69,1.7%,73.8%,51.6%,7.1%,2.76,2.4%,70.8%,58.8%,12.5%,2.52,0.0%
2023 Lyon QF,W vs Noskova,69.2%,57.4%,2.6%,2/0,2.37,6.1%,75.5%,54.1%,0.0%,2.35,6.5%,73.9%,64.7%,8.7%,2.40,5.6%
2023 Australian Open R64,L vs Swiatek,76.8%,51.2%,5.4%,2/1,2.52,0.0%,73.3%,51.5%,2.2%,2.49,0.0%,90.9%,50.0%,18.2%,2.62,0.0%
2022 Washington R16,L vs Raducanu,71.3%,49.4%,6.5%,7/0,2.49,6.3%,79.4%,55.6%,8.8%,2.38,9.1%,74.2%,34.8%,3.2%,2.77,0.0%
2022 Roland Garros R64,L vs Parry,83.0%,45.5%,9.4%,5/0,2.34,23.1%,84.8%,43.6%,4.3%,2.40,32.4%,83.3%,60.0%,50.0%,2.19,0.0%
2022 Bogota SF,L vs Pigossi,85.1%,51.2%,4.0%,3/1,2.57,8.5%,93.2%,49.3%,2.7%,2.53,10.4%,81.0%,58.8%,9.5%,2.77,0.0%
2022 Bogota R16,W vs Oz,76.7%,55.4%,6.8%,2/3,2.70,1.4%,78.3%,47.2%,8.7%,2.68,2.0%,87.0%,70.0%,4.3%,2.78,0.0%
2022 Monterrey F,L vs Fernandez,73.9%,40.9%,7.6%,2/7,2.36,12.9%,77.0%,43.9%,6.8%,2.19,16.2%,83.8%,35.5%,10.8%,3.02,0.0%
2022 Monterrey SF,W vs Parrizas Diaz,82.3%,63.1%,3.8%,3/0,2.71,4.9%,85.1%,64.9%,3.0%,2.72,6.5%,72.7%,50.0%,9.1%,2.68,0.0%
Last 52 Weeks (3 matches),,73.1%,57.2%,5.7%,100.0%,2.49,1.3%,71.4%,50.5%,2.7%,2.41,1.9%,84.7%,68.9%,12.5%,2.65,0.0%
Career (34 matches),,75.5%,54.5%,6.5%,77.6%,2.47,6.6%,78.9%,52.6%,4.6%,2.43,8.3%,83.0%,57.8%,11.3%,2.58,2.8%
