Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Indian Wells R64,W vs Jovic,4.3,4.1,4.5,47.7%,50.0%,59.4%,62.5%,48.0%,20.1%,8.0,4.8,12.5,7.9
2025 Guadalajara R16,L vs Jovic,3.6,3.7,3.5,37.3%,51.5%,53.8%,62.5%,43.7%,19.6%,0.5,0.7,3.0,3.4
2025 Bogota F,W vs Kawa,3.5,3.7,3.3,60.3%,44.4%,66.7%,50.0%,49.4%,18.8%,8.0,11.3,9.0,13.4
2024 Guadalajara SF,L vs Gadecki,4.1,3.9,4.2,40.4%,56.7%,38.5%,16.7%,51.1%,36.5%,0.5,0.8,-0.5,-0.9
2024 Bogota F,W vs Bouzkova,5.1,5.4,4.7,52.2%,51.4%,50.0%,60.0%,58.1%,21.0%,11.0,6.2,10.0,9.0
2024 Bogota R16,W vs Todoni,4.4,3.9,4.9,51.4%,51.1%,52.4%,60.0%,51.9%,20.6%,23.0,18.3,1.0,0.9
2023 Palermo R16,W vs Andreeva,6.0,5.8,6.2,56.1%,47.1%,59.0%,60.5%,56.7%,23.5%,26.5,9.8,8.5,5.0
2023 Palermo R32,W vs Ferro,3.5,3.6,3.5,60.2%,42.3%,46.7%,72.7%,48.4%,26.5%,6.5,7.5,6.0,8.3
2023 Roland Garros R64,L vs Mertens,5.4,4.7,5.9,37.1%,50.0%,58.3%,52.0%,53.0%,27.4%,9.5,5.9,-4.0,-3.5
2023 Roland Garros R128,W vs Bogdan,5.4,5.0,5.8,41.6%,59.1%,51.9%,66.7%,48.3%,23.8%,7.5,4.4,6.0,3.9
2023 Rome R32,W vs Garcia,3.0,3.0,3.0,56.2%,46.5%,60.0%,-,39.4%,38.5%,5.5,9.5,4.5,6.9
2023 Madrid R32,L vs Sabalenka,3.3,3.5,3.2,47.3%,46.5%,46.2%,66.7%,51.6%,20.4%,1.0,1.2,-2.5,-3.6
2023 Lyon QF,W vs Noskova,3.7,4.1,3.3,48.2%,54.1%,66.7%,50.0%,51.9%,29.8%,13.0,14.8,12.0,17.1
2023 Australian Open R64,L vs Swiatek,5.1,5.7,4.6,26.8%,50.0%,35.7%,50.0%,51.1%,34.9%,3.0,2.9,2.5,3.8
2022 Washington R16,L vs Raducanu,5.0,4.9,5.0,49.5%,47.2%,50.0%,44.7%,56.8%,19.6%,5.5,2.6,9.5,6.3
2022 Roland Garros R64,L vs Parry,5.3,5.3,5.4,41.7%,44.8%,42.1%,35.3%,54.6%,24.4%,0.0,0.0,-3.5,-4.3
2022 Bogota SF,L vs Pigossi,5.3,4.3,6.1,45.2%,44.4%,48.1%,53.3%,50.7%,21.2%,9.0,4.5,-7.5,-4.5
2022 Bogota R16,W vs Oz,4.0,3.7,4.3,52.9%,47.1%,47.4%,80.0%,61.0%,21.7%,2.0,1.4,7.5,9.4
2022 Monterrey F,L vs Fernandez,4.2,4.2,4.3,50.0%,53.8%,37.5%,47.1%,58.0%,37.8%,12.0,6.6,3.5,3.5
2022 Monterrey SF,W vs Parrizas Diaz,4.8,4.3,5.1,50.0%,60.6%,47.4%,53.3%,55.2%,28.9%,4.5,3.4,6.0,6.7
Last 52 Weeks (3 matches),,3.9,3.9,3.9,48.3%,49.2%,60.3%,61.5%,47.2%,19.7%,5.5,5.3,8.2,7.8
Career (34 matches),,4.3,4.2,4.3,49.7%,50.3%,51.1%,54.4%,52.7%,28.2%,6.7,5.5,4.3,4.8
