Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Indian Wells R64,W vs Jovic,1.13,1.16,64.1,39.1,6.8%,66.1%,1.8%,52.6%,36.5%,46.9%
2025 Guadalajara R16,L vs Jovic,0.83,0.66,38.0,2.0,0.0%,45.5%,3.2%,38.7%,36.4%,56.3%
2025 Bogota F,W vs Kawa,1.11,1.58,41.6,2.0,3.3%,66.7%,6.9%,62.1%,45.2%,56.7%
2024 Guadalajara SF,L vs Gadecki,0.85,0.63,46.2,2.1,11.5%,57.7%,0.0%,50.0%,43.3%,23.1%
2024 US Open R128,L vs Andreeva,1.01,0.73,62.7,2.0,3.2%,38.7%,0.0%,21.4%,48.8%,51.3%
2024 Wimbledon R128,W vs Davis,1.48,2.54,24.7,2.0,8.0%,84.0%,0.0%,52.2%,51.7%,56.0%
2024 Bogota F,W vs Bouzkova,1.12,1.27,64.4,2.4,0.0%,65.9%,0.0%,51.4%,45.9%,47.1%
2024 Bogota R16,W vs Todoni,1.12,1.26,63.8,3.0,0.0%,52.5%,5.7%,68.6%,40.5%,50.0%
2023 US Open R128,L vs Jabeur,0.91,0.83,68.2,2.7,0.0%,39.5%,0.0%,50.0%,53.3%,47.7%
2023 Palermo R16,W vs Andreeva,0.95,1.17,64.9,5.2,0.0%,62.5%,0.0%,45.5%,53.7%,58.3%
2023 Wimbledon R128,L vs Cocciaretto,0.94,0.72,54.7,2.0,0.0%,31.0%,4.0%,36.0%,58.6%,42.3%
2023 Roland Garros R64,L vs Mertens,0.93,0.77,57.5,2.0,0.0%,52.9%,0.0%,33.3%,48.8%,45.0%
2023 Roland Garros R128,W vs Bogdan,1.16,1.23,70.3,6.3,2.1%,64.6%,0.0%,47.6%,52.2%,38.5%
2023 Rome R32,W vs Garcia,1.04,1.26,64.1,2.6,5.0%,52.5%,0.0%,73.7%,45.0%,45.0%
2023 Madrid R32,L vs Sabalenka,0.88,0.77,53.7,2.5,0.0%,51.2%,0.0%,52.5%,40.0%,44.1%
2023 Lyon QF,W vs Noskova,1.13,1.23,67.5,2.9,0.0%,58.3%,0.0%,54.8%,40.5%,55.6%
2023 Australian Open R64,L vs Swiatek,0.87,0.55,33.4,2.0,0.0%,41.7%,0.0%,34.8%,37.9%,40.7%
2022 US Open R128,W vs Li,1.16,1.29,48.8,4.1,5.6%,58.3%,0.0%,48.5%,45.7%,58.1%
2022 Washington R16,L vs Raducanu,0.94,0.87,72.9,3.4,1.9%,55.8%,2.0%,50.0%,49.1%,37.7%
2022 Roland Garros R64,L vs Parry,0.99,0.69,49.0,2.1,0.0%,35.5%,0.0%,51.7%,39.3%,40.0%
2026 (1 matches),,1.13,1.16,64.1,39.1,6.8%,66.1%,1.8%,52.6%,36.5%,46.9%
2025 (2 matches),,0.96,0.99,39.8,2.0,1.6%,55.6%,5.0%,50.0%,40.6%,56.5%
2024 (5 matches),,1.11,1.12,54.7,2.3,3.7%,58.9%,1.4%,49.7%,45.8%,46.3%
2023 (9 matches),,0.98,0.94,60.9,2.7,0.9%,51.9%,0.3%,48.9%,48.2%,47.0%
2022 (8 matches),,0.99,0.94,65.2,2.9,2.5%,54.3%,0.3%,51.5%,46.9%,42.6%
Career (63 matches),,1.01,1.05,58.0,2.6,1.6%,53.9%,1.7%,53.6%,47.8%,48.5%
