Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Indian Wells R64,W vs Jovic,35,37,0.9,16.1%,17.1%,30,27,1.1,15.2%,13.7%,8.1%,6.1%,0.4,9.2%,21.2%
2025 Guadalajara R16,L vs Jovic,14,34,0.4,10.9%,26.4%,13,27,0.5,11.3%,23.5%,2.6%,8.7%,0.8,13.2%,16.3%
2025 Bogota F,W vs Kawa,22,20,1.1,18.3%,16.7%,19,14,1.4,17.9%,13.2%,13.2%,4.7%,0.6,11.7%,19.2%
2024 Guadalajara SF,L vs Gadecki,12,22,0.5,11.3%,20.8%,9,18,0.5,9.9%,19.8%,6.6%,3.3%,0.9,15.1%,16.0%
2024 US Open R128,L vs Andreeva,16,32,0.5,11.5%,23.0%,15,29,0.5,11.7%,22.7%,8.6%,3.1%,0.7,14.4%,19.4%
2024 Wimbledon R64,L vs Haddad Maia,1,6,0.2,5.3%,31.6%,1,3,0.3,6.3%,18.8%,6.3%,0.0%,1.5,15.8%,10.5%
2024 Wimbledon R128,W vs Davis,15,16,0.9,14.7%,15.7%,13,13,1.0,13.8%,13.8%,9.6%,4.3%,0.5,11.8%,21.6%
2024 Bogota F,W vs Bouzkova,29,41,0.7,19.5%,27.5%,29,34,0.9,21.5%,25.2%,12.6%,8.9%,0.5,10.7%,22.1%
2024 Bogota R16,W vs Todoni,26,28,0.9,16.8%,18.1%,24,20,1.2,17.0%,14.2%,14.2%,2.8%,0.9,14.8%,17.4%
2023 US Open R128,L vs Jabeur,14,39,0.4,8.1%,22.7%,14,33,0.4,8.8%,20.6%,3.8%,5.0%,0.6,14.5%,25.0%
2023 Palermo R16,W vs Andreeva,36,36,1.0,18.6%,18.6%,36,33,1.1,19.5%,17.8%,11.4%,7.6%,0.6,12.9%,23.2%
2023 Palermo R32,W vs Ferro,9,22,0.4,11.7%,28.6%,9,16,0.6,13.0%,23.2%,4.3%,8.7%,0.4,16.9%,41.6%
2023 Wimbledon R128,L vs Cocciaretto,6,33,0.2,5.5%,30.3%,5,24,0.2,5.6%,26.7%,4.4%,1.1%,0.6,13.8%,23.9%
2023 Roland Garros R64,L vs Mertens,18,34,0.5,12.2%,23.1%,18,26,0.7,13.7%,19.8%,9.2%,4.6%,0.7,12.2%,17.7%
2023 Roland Garros R128,W vs Bogdan,34,40,0.9,19.4%,22.9%,33,36,0.9,20.0%,21.8%,11.5%,8.5%,0.8,13.1%,16.0%
2023 Rome R32,W vs Garcia,21,21,1.0,13.3%,13.3%,19,17,1.1,13.0%,11.6%,6.8%,3.4%,0.6,19.6%,33.5%
2023 Madrid R32,L vs Sabalenka,13,22,0.6,8.6%,14.5%,13,16,0.8,9.4%,11.5%,6.5%,2.9%,0.9,17.8%,19.1%
2023 Lyon QF,W vs Noskova,17,20,0.9,12.1%,14.2%,17,15,1.1,13.4%,11.8%,7.1%,6.3%,0.7,14.2%,19.1%
2023 Australian Open R64,L vs Swiatek,14,19,0.7,13.6%,18.4%,14,17,0.8,13.9%,16.8%,9.9%,4.0%,1.1,18.4%,16.5%
2022 US Open R64,L vs Riske Amritraj,34,59,0.6,13.1%,22.7%,31,56,0.6,12.7%,23.0%,8.6%,4.1%,0.5,13.8%,27.3%
Career (46 matches),,834,1301,0.6,12.6%,19.6%,776,1077,0.7,12.8%,17.7%,7.3%,4.7%,0.6,13.7%,22.3%
