Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Indian Wells R64,W vs Jovic,31% (5/16),100% (5/5),0/4,47% (7/15),43% (3/7),3/4,0/0,2/2,0/0,1/1
2025 Guadalajara R16,L vs Jovic,44% (4/9),75% (3/4),3/6,67% (6/9),0% (0/6),1/3,0/0,2/2,0/0,1/1
2025 Bogota F,W vs Kawa,67% (6/9),83% (5/6),1/2,33% (3/9),33% (1/3),2/4,1/1,0/0,0/0,0/0
2024 Guadalajara SF,L vs Gadecki,33% (3/9),33% (1/3),0/3,50% (4/8),0% (0/4),0/1,0/0,0/1,0/0,0/0
2024 US Open R128,L vs Andreeva,70% (7/10),86% (6/7),5/8,80% (8/10),0% (0/8),0/5,0/0,0/0,0/0,0/0
2024 Wimbledon R128,W vs Davis,63% (5/8),100% (5/5),0/1,25% (2/8),50% (1/2),4/4,1/2,0/0,0/0,0/0
2024 Bogota F,W vs Bouzkova,50% (5/10),80% (4/5),1/2,36% (4/11),25% (1/4),3/4,1/2,1/1,0/1,0/0
2024 Bogota R16,W vs Todoni,45% (5/11),80% (4/5),1/3,36% (4/11),25% (1/4),2/3,0/0,2/2,0/0,0/0
2023 US Open R128,L vs Jabeur,67% (8/12),75% (6/8),3/7,83% (10/12),30% (3/10),3/5,0/0,1/1,0/0,1/1
2023 Palermo R16,W vs Andreeva,77% (10/13),100% (10/10),4/5,54% (7/13),29% (2/7),4/8,0/0,2/2,0/0,0/0
2023 Wimbledon R128,L vs Cocciaretto,56% (5/9),100% (5/5),2/6,80% (8/10),0% (0/8),1/5,0/0,0/2,0/0,0/1
2023 Roland Garros R64,L vs Mertens,70% (7/10),71% (5/7),4/6,64% (7/11),0% (0/7),2/5,0/0,2/3,0/0,2/2
2023 Roland Garros R128,W vs Bogdan,53% (8/15),88% (7/8),3/6,47% (7/15),14% (1/7),5/7,2/4,0/0,1/3,0/0
2023 Rome R32,W vs Garcia,40% (4/10),75% (3/4),0/1,50% (5/10),80% (4/5),2/3,2/2,0/0,1/1,0/0
2023 Madrid R32,L vs Sabalenka,36% (4/11),75% (3/4),1/5,64% (7/11),29% (2/7),2/3,0/0,1/1,0/0,1/1
2023 Lyon QF,W vs Noskova,55% (6/11),83% (5/6),2/3,45% (5/11),20% (1/5),3/5,1/2,1/1,0/1,0/0
2023 Australian Open R64,L vs Swiatek,44% (4/9),75% (3/4),3/5,75% (6/8),0% (0/6),1/3,0/0,1/2,0/0,1/1
2022 US Open R128,W vs Li,67% (8/12),75% (6/8),1/4,45% (5/11),20% (1/5),3/5,1/1,0/0,0/0,0/0
2022 Washington R16,L vs Raducanu,50% (6/12),67% (4/6),1/4,67% (8/12),50% (4/8),2/4,0/1,1/1,0/0,0/0
2022 Roland Garros R64,L vs Parry,56% (5/9),60% (3/5),2/5,67% (6/9),0% (0/6),2/3,0/0,0/1,0/0,0/0
2026 (1 matches),,31.3%,100.0%,0.0%,46.7%,42.9%,75.0%,-,100.0%,-,100.0%
2025 (2 matches),,55.6%,80.0%,50.0%,50.0%,11.1%,42.9%,100.0%,100.0%,-,100.0%
2024 (5 matches),,52.1%,80.0%,41.2%,45.8%,13.6%,52.9%,50.0%,75.0%,0.0%,-
2023 (9 matches),,56.0%,83.9%,50.0%,61.4%,21.0%,52.3%,62.5%,66.7%,40.0%,83.3%
2022 (8 matches),,56.0%,68.6%,38.9%,53.8%,22.4%,64.5%,40.0%,84.6%,0.0%,50.0%
Career (63 matches),,57.8%,79.8%,46.3%,54.0%,24.9%,60.4%,67.9%,66.1%,61.9%,69.6%
