Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
1992 Miami F,L vs Chang,11.1%,30.2%,52.8%,21.1%,14.3%,40.0%,66.7%,32.3%,35.7%,81.0%,100.0%,8.0%,20.0%,34.8%,-37
1992 Miami SF,W vs Hlasek,26.9%,32.1%,63.0%,31.3%,34.0%,38.0%,60.6%,40.8%,36.4%,57.1%,100.0%,16.0%,24.0%,66.7%,39
1991 Rome F,L vs Sanchez,4.8%,11.3%,39.6%,9.0%,5.6%,16.7%,38.2%,12.8%,29.4%,52.6%,33.3%,6.7%,6.7%,42.9%,-66
1989 Rome F,W vs Agassi,21.6%,31.7%,52.4%,27.0%,29.9%,41.6%,55.6%,39.6%,40.0%,69.0%,66.7%,12.5%,21.4%,49.0%,-53
Career (4 matches),,17.8%,27.8%,52.3%,23.6%,23.7%,35.9%,55.0%,33.7%,36.4%,65.5%,62.5%,11.6%,19.8%,48.6%,-2
