Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Emilio Sanchez [ESP],4,2,66.7%,2,1,1,50.0%,1988,1996,2,1.12,3.8%,0.8%,52.3%,62.3%,65.1%,63.6%,40.7%,62.5%,29.4%
6,Luiz Mattar [BRA],3,3,50.0%,1,1,0,100.0%,1987,1993,3,1.14,6.1%,3.1%,60.7%,72.7%,54.7%,65.6%,39.3%,58.3%,28.0%
5,Karel Novacek [CZE],2,3,40.0%,3,1,2,33.3%,1989,1993,3,0.80,4.0%,2.6%,70.0%,64.8%,45.6%,59.0%,32.9%,68.6%,60.0%
5,Sergi Bruguera [ESP],1,4,20.0%,0,0,0,-,1989,1993,3,0.92,1.5%,2.5%,57.4%,61.2%,47.7%,55.4%,41.0%,70.0%,56.3%
5,Martin Jaite [ARG],2,3,40.0%,2,1,1,50.0%,1988,1992,1,0.59,3.8%,2.5%,58.8%,59.6%,54.5%,57.5%,25.0%,71.4%,100.0%
5,Carlos Costa [ESP],1,4,20.0%,0,0,0,-,1989,1992,2,0.69,0.0%,2.7%,62.7%,75.4%,41.5%,62.7%,25.7%,50.0%,0.0%
5,Guillermo Perez Roldan [ARG],2,3,40.0%,3,2,1,66.7%,1987,1992,2,1.21,2.7%,2.7%,70.9%,69.5%,48.8%,63.5%,44.1%,63.6%,46.7%
4,Franco Davin [ARG],1,3,25.0%,1,0,1,0.0%,1988,1996,0,,,,,,,,,,
4,Thomas Muster [AUT],2,2,50.0%,3,1,2,33.3%,1989,1993,3,0.99,4.4%,1.6%,66.5%,70.2%,50.8%,63.7%,35.9%,56.3%,35.3%
4,Jaime Oncins [BRA],2,2,50.0%,1,0,1,0.0%,1988,1992,2,0.47,3.9%,6.5%,62.3%,45.8%,41.4%,44.2%,26.5%,27.3%,50.0%
4,Francisco Clavet [ESP],3,1,75.0%,1,1,0,100.0%,1988,1992,2,0.94,5.4%,2.0%,58.5%,61.6%,41.0%,53.1%,43.9%,52.9%,38.9%
4,Thierry Champion [FRA],1,3,25.0%,1,1,0,100.0%,1988,1992,3,0.88,2.2%,1.6%,60.2%,57.1%,47.3%,53.2%,41.0%,57.1%,61.5%
4,Carl Uwe Steeb [GER],3,1,75.0%,2,2,0,100.0%,1989,1991,1,0.75,2.2%,2.2%,67.7%,65.1%,60.0%,63.4%,27.4%,50.0%,25.0%
4,Marcelo Filippini [URU],4,0,100.0%,1,1,0,100.0%,1987,1989,0,,,,,,,,,,
4,Massimo Cierro [ITA],3,1,75.0%,0,0,0,-,1987,1988,0,,,,,,,,,,
