Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Woking R32,W vs Collins,70% (7/10),86% (6/7),2/3,44% (4/9),25% (1/4),3/5,0/0,0/0,0/0,0/0
2019 W25 Porto QF,W vs Cascino,75% (6/8),100% (6/6),1/2,25% (2/8),0% (0/2),5/6,2/2,0/0,1/1,0/0
2019 W25 Porto R16,W vs Jorge,70% (7/10),86% (6/7),2/2,36% (4/11),25% (1/4),4/6,2/2,0/0,1/1,0/0
2019 W100 Manchester R32,L vs Doi,44% (4/9),25% (1/4),1/2,44% (4/9),0% (0/4),0/1,0/0,0/2,0/0,0/1
2019 Roland Garros Q1,L vs Osuigwe,38% (6/16),100% (6/6),0/4,38% (6/16),17% (1/6),3/6,1/2,1/1,0/1,0/0
2019 W80 Cagnes Sur Mer Q1,W vs Cakarevic,63% (5/8),80% (4/5),0/0,25% (2/8),100% (2/2),3/3,1/1,0/0,0/0,0/0
2019 W60 Wiesbaden R32,L vs Antonitsch,33% (3/9),67% (2/3),1/4,63% (5/8),0% (0/5),0/2,0/0,0/1,0/0,0/0
2019 W25 Calvi R16,L vs Lazaro Garcia,45% (5/11),80% (4/5),2/6,70% (7/10),14% (1/7),2/4,0/0,1/1,0/0,1/1
2019 W60 Croissy Beaubourg R16,W vs Garcia Perez,23% (3/13),100% (3/3),0/2,31% (4/13),50% (2/4),2/2,1/1,1/1,0/0,0/0
2019 W25 Macon F,W vs Pattinama Kerkhove,56% (5/9),60% (3/5),0/0,22% (2/9),100% (2/2),2/2,1/1,0/0,1/1,0/0
2019 W25 Macon SF,W vs Bucsa,78% (7/9),71% (5/7),0/2,33% (3/9),33% (1/3),3/3,0/0,0/0,0/0,0/0
2019 W25 Macon QF,W vs Schoofs,80% (8/10),100% (8/8),3/5,56% (5/9),0% (0/5),3/6,0/1,0/0,0/1,0/0
2019 W25 Macon R16,W vs Lottner,35% (6/17),83% (5/6),1/3,31% (5/16),40% (2/5),4/4,0/0,0/0,0/0,0/0
2019 W25 Macon R32,W vs Djoubri,67% (6/9),100% (6/6),2/2,38% (3/8),33% (1/3),3/4,0/0,0/0,0/0,0/0
2019 W25 Glasgow R32,L vs Savinykh,36% (4/11),75% (3/4),1/3,36% (4/11),0% (0/4),2/3,0/0,0/1,0/0,0/1
2019 W60 Shrewsbury R16,L vs Diatchenko,0% (0/7),- (0/0),0/3,71% (5/7),0% (0/5),0/0,0/0,0/2,0/0,0/1
2019 W60 Shrewsbury Q2,L vs Eikeri,33% (3/9),100% (3/3),0/0,0% (0/9),- (0/0),3/3,2/2,0/0,1/1,0/0
2019 W60 Andrezieux Boutheon QF,L vs Hercog,29% (4/14),100% (4/4),1/6,64% (9/14),33% (3/9),2/3,0/0,1/1,0/0,0/0
2019 W60 Andrezieux Boutheon R16,W vs Burel,88% (7/8),86% (6/7),1/2,25% (2/8),0% (0/2),3/5,1/2,0/0,0/0,0/0
2018 US Open Q1,L vs Hibi,50% (4/8),50% (2/4),1/6,86% (6/7),0% (0/6),0/2,0/0,0/0,0/0,0/0
2019 (19 matches),,48.7%,84.4%,35.3%,39.6%,22.4%,69.1%,78.6%,40.0%,66.7%,25.0%
2018 (3 matches),,38.7%,41.7%,13.3%,54.8%,5.9%,20.0%,-,80.0%,-,100.0%
2017 (36 matches),,58.3%,83.3%,39.6%,52.1%,16.0%,64.8%,64.7%,51.9%,83.3%,45.5%
2016 (36 matches),,50.5%,78.7%,36.7%,55.4%,24.0%,61.9%,50.0%,53.3%,46.2%,41.2%
2015 (21 matches),,52.4%,81.1%,42.2%,47.4%,18.3%,54.8%,68.4%,70.0%,57.1%,28.6%
Career (152 matches),,52.2%,81.7%,37.5%,52.1%,20.9%,61.2%,62.7%,58.5%,64.0%,46.4%
